|chapter|sec|no|content|lang
35|1|18|18|This order I give to you, Timothy my son, in harmony with the words of the prophets about you, so that by them you may be strong, fighting the good fight,|en
36|1|19|19|常存信心和無虧的良心。有人丟棄良心，就在真道上如同船破壞了一般。|zh
37|1|19|19|Keeping faith, and being conscious of well-doing; for some, by not doing these things, have gone wrong in relation to the faith:|en
38|1|20|20|其中有許米乃和亞力山大；我已經把他們交給撒但，使他們受責罰就不再謗瀆了。|zh
39|1|20|20|Such are Hymenaeus and Alexander, whom I have given up to Satan, so that they may say no more evil words against God.|en
40|2|1|1|我勸你，第一要為萬人懇求、禱告、代求、祝謝；|zh
41|2|1|1|My desire is, first of all, that you will make requests and prayers and give praise for all men;|en
42|2|2|2|為君王和一切在位的，也該如此，使我們可以敬虔、端正、平安無事的度日。|zh
43|2|2|2|For kings and all those in authority; so that we may have a calm and quiet life in all fear of God and serious behaviour.|en
44|2|3|3|這是好的，在神我們救主面前可蒙悅納。|zh
45|2|3|3|This is good and pleasing in the eyes of God our Saviour;|en
46|2|4|4|他願意萬人得救，明白真道。|zh
47|2|4|4|Whose desire is that all men may have salvation and come to the knowledge of what is true.|en
48|2|5|5|因為只有一位神，在神和人中間，只有一位中保，乃是降世為人的基督耶穌；|zh
49|2|5|5|For there is one God and one peacemaker between God and men, the man Christ Jesus,|en
50|2|6|6|他捨自己作萬人的贖價，到了時候，這事必證明出來。|zh
51|2|6|6|Who gave himself as an offering for all; witness of which was to be given at the right time;|en
52|2|7|7|我為此奉派作傳道的，作使徒，作外邦人的師傅，教導他們相信，學習真道。我說的是真話，並不是謊言。|zh
53|2|7|7|And of this I became a preacher and an Apostle (what I say is true, not false,) and a teacher of the Gentiles in the true faith.|en
54|2|8|8|我願男人無忿怒，無爭論（或作：疑惑），舉起聖潔的手，隨處禱告。|zh
55|2|8|8|It is my desire, then, that in every place men may give themselves to prayer, lifting up holy hands, without wrath or argument.|en
56|2|9|9|又願女人廉恥、自守，以正派衣裳為妝飾，不以編髮、黃金、珍珠，和貴價的衣裳為妝飾；|zh
57|2|9|9|And that women may be dressed in simple clothing, with a quiet and serious air; not with twisted hair and gold or jewels or robes of great price;|en
58|2|10|10|只要有善行，這才與自稱是敬神的女人相宜。|zh
59|2|10|10|But clothed with good works, as is right for women who are living in the fear of God.|en
60|2|11|11|女人要沉靜學道，一味的順服。|zh
61|2|11|11|Let a woman quietly take the place of a learner and be under authority.|en
62|2|12|12|我不許女人講道，也不許他轄管男人，只要沉靜。|zh
63|2|12|12|In my opinion it is right for a woman not to be a teacher, or to have rule over a man, but to be quiet.|en
64|2|13|13|因為先造的是亞當，後造的是夏娃；|zh
65|2|13|13|For Adam was first formed, then Eve;|en
66|2|14|14|且不是亞當被引誘，乃是女人被引誘，陷在罪裡。|zh
67|2|14|14|And Adam was not taken by deceit, but the woman, being tricked, became a wrongdoer.|en
68|2|15|15|然而，女人若常存信心、愛心，又聖潔自守，就必在生產上得救。|zh
69|2|15|15|But if they go on in faith and love and holy self-control, she will be kept safe at the time of childbirth.|en
70|3|1|1|人若想要得監督的職分，就是羨慕善工。這話是可信的。|zh
71|3|1|1|This is a true saying, A man desiring the position of a Bishop has a desire for a good work.|en
72|3|2|2|作監督的，必須無可指責，只作一個婦人的丈夫，有節制，自守，端正，樂意接待遠人，善於教導；|zh
73|3|2|2|The Bishop, then, is to be a man of good name, the husband of one wife, self-controlled, serious-minded, having respect for order, opening his house freely to guests, a ready teacher;|en
74|3|3|3|不因酒滋事，不打人，只要溫和，不爭競，不貪財；|zh
75|3|3|3|Not quickly moved to wrath or blows, but gentle; no fighter, no lover of money;|en
76|3|4|4|好好管理自己的家，使兒女凡事端莊順服（或作：端端莊莊地使兒女順服）。|zh
77|3|4|4|Ruling his house well, having his children under control with all serious behaviour;|en
78|3|5|5|人若不知道管理自己的家，焉能照管神的教會呢？|zh
79|3|5|5|(For if a man has not the art of ruling his house, how will he take care of the church of God?)|en
80|3|6|6|初入教的不可作監督，恐怕他自高自大，就落在魔鬼所受的刑罰裡。|zh
81|3|6|6|Not one newly taken into the church, for fear that, through his high opinion of himself, he may come into the same sin as the Evil One.|en
82|3|7|7|監督也必須在教外有好名聲，恐怕被人毀謗，落在魔鬼的網羅裡。|zh
83|3|7|7|And he is to have a good name among those outside the church, so that nothing may be said against him and he may not be taken by the designs of the Evil One.|en
84|3|8|8|作執事的，也是如此：必須端莊，不一口兩舌，不好喝酒，不貪不義之財；|zh
85|3|8|8|Deacons, in the same way, are to be serious in their behaviour, not false in word, not given to taking much wine or greatly desiring the wealth of this world;|en
86|3|9|9|要存清潔的良心，固守真道的奧祕。|zh
87|3|9|9|Keeping the secret of the faith in a heart free from sin.|en
88|3|10|10|這等人也要先受試驗，若沒有可責之處，然後叫他們作執事。|zh
89|3|10|10|And let these first be put to the test; then let them become Deacons if there is nothing against them.|en
90|3|11|11|女執事（原文是女人）也是如此：必須端莊，不說讒言，有節制，凡事忠心。|zh
91|3|11|11|Women are to be serious in behaviour, saying no evil of others, controlling themselves, true in all things.|en
92|3|12|12|執事只要作一個婦人的丈夫，好好管理兒女和自己的家。|zh
93|3|12|12|Let Deacons be husbands of one wife, ruling their children and their houses well.|en
94|3|13|13|因為善作執事的，自己就得到美好的地步，並且在基督耶穌裡的真道上大有膽量。|zh
95|3|13|13|For those who have done good work as Deacons get for themselves a good position and become free from fear in the faith which is in Christ Jesus.|en
96|3|14|14|我指望快到你那裡去，所以先將這些事寫給你。|zh
97|3|14|14|I am writing these things to you, though I am hoping to come to you before long;|en
98|3|15|15|倘若我耽延日久，你也可以知道在神的家中當怎樣行。這家就是永生神的教會，真理的柱石和根基。|zh
99|3|15|15|But if I am long in coming, this will make clear to you what behaviour is right for men in the house of God, which is the church of the living God, the pillar and base of what is true.|en
100|3|16|16|大哉，敬虔的奧祕！無人不以為然：就是神在肉身顯現，被聖靈稱義（或作：在靈性稱義），被天使看見，被傳於外邦，被世人信服，被接在榮耀裡。|zh
101|3|16|16|And without argument, great is the secret of religion: He who was seen in the flesh, who was given God's approval in the spirit, was seen by the angels, of whom the good news was given among the nations, in whom the world had faith, who was taken up in glory.|en
102|4|1|1|聖靈明說，在後來的時候，必有人離棄真道，聽從那引誘人的邪靈和鬼魔的道理。|zh
103|4|1|1|But the Spirit says clearly that in later times some will be turned away from the faith, giving their minds to spirits of deceit, and the teachings of evil spirits,|en
104|4|2|2|這是因為說謊之人的假冒；這等人的良心如同被熱鐵烙慣了一般。|zh
105|4|2|2|Through the false ways of men whose words are untrue, whose hearts are burned as with a heated iron;|en
106|4|3|3|他們禁止嫁娶，又禁戒食物（或作：又叫人戒葷），就是神所造、叫那信而明白真道的人感謝著領受的。|zh
107|4|3|3|Who keep men from being married and from taking food which God made to be taken with praise by those who have faith and true knowledge.|en
108|4|4|4|凡神所造的物都是好的，若感謝著領受，就沒有一樣可棄的，|zh
109|4|4|4|Because everything which God has made is good, and nothing is evil, if it is taken with praise:|en
110|4|5|5|都因神的道和人的祈求成為聖潔了。|zh
111|4|5|5|For it is made holy by the word of God and by prayer.|en
112|4|6|6|你若將這些事提醒弟兄們，便是基督耶穌的好執事，在真道的話語和你向來所服從的善道上得了教育。|zh
113|4|6|6|If you keep these things before the minds of the brothers, you will be a good servant of Christ Jesus, trained in the words of the faith and of the right teaching which has been your guide:|en
114|4|7|7|只是要棄絕那世俗的言語和老婦荒渺的話，在敬虔上操練自己。|zh
115|4|7|7|But have nothing to do with unclean and foolish stories. Give yourself training in religion:|en
116|4|8|8|操練身體，益處還少；惟獨敬虔，凡事都有益處，因有今生和來生的應許。|zh
117|4|8|8|For the training of the body is of profit for a little, but religion is of profit in every way, giving hope for the life which now is, and for that which is to come.|en
118|4|9|9|這話是可信的，是十分可佩服的。|zh
119|4|9|9|This is a true saying, in which all may put their faith.|en
120|4|10|10|我們勞苦努力，正是為此，因我們的指望在乎永生的神；他是萬人的救主，更是信徒的救主。|zh
121|4|10|10|And this is the purpose of all our work and our fighting, because our hope is in the living God, who is the Saviour of all men, and specially of those who have faith.|en
122|4|11|11|這些事，你要吩咐人，也要教導人。|zh
123|4|11|11|Let these be your orders and your teaching.|en
124|4|12|12|不可叫人小看你年輕，總要在言語、行為、愛心、信心、清潔上，都作信徒的榜樣。|zh
125|4|12|12|Let no one make little of you because you are young, but be an example to the church in word, in behaviour, in love, in faith, in holy living.|en
126|4|13|13|你要以宣讀、勸勉、教導為念，直等到我來。|zh
127|4|13|13|Till I come, give attention to the reading of the holy Writings, to comforting the saints, and to teaching.|en
128|4|14|14|你不要輕忽所得的恩賜，就是從前藉著預言、在眾長老按手的時候賜給你的。|zh
129|4|14|14|Make use of that grace in you, which was given to you by the word of the prophets, when the rulers of the church put their hands on you.|en
130|4|15|15|這些事你要殷勤去做，並要在此專心，使眾人看出你的長進來。|zh
131|4|15|15|Have a care for these things; give yourself to them with all your heart, so that all may see how you go forward.|en
132|4|16|16|你要謹慎自己和自己的教訓，要在這些事上恆心；因為這樣行，又能救自己，又能救聽你的人。|zh
133|4|16|16|Give attention to yourself and your teaching. Go on in these things; for in doing so you will get salvation for yourself and for those who give hearing to you.|en
134|5|1|1|不可嚴責老年人，只要勸他如同父親；勸少年人如同弟兄；|zh
135|5|1|1|Do not say sharp words to one who has authority in the church, but let your talk be as to a father, and to the younger men as to brothers:|en
136|5|2|2|勸老年婦女如同母親；勸少年婦女如同姐妹；總要清清潔潔的。|zh
137|5|2|2|To the older women as to mothers, to the younger as to sisters, with a clean heart.|en
138|5|3|3|要尊敬那真為寡婦的。|zh
139|5|3|3|Give honour to widows who are truly widows.|en
140|5|4|4|若寡婦有兒女，或有孫子孫女，便叫他們先在自己家中學著行孝，報答親恩，因為這在神面前是可悅納的。|zh
141|5|4|4|But if any widow has children or children's children, let these see that it is right to take care of their family and their fathers and mothers: for this is pleasing in the eyes of God.|en
142|5|5|5|那獨居無靠、真為寡婦的，是仰賴神，晝夜不住的祈求禱告。|zh
143|5|5|5|Now she who is truly a widow and without family puts her hope in God, giving herself to prayer day and night.|en
144|5|6|6|但那好宴樂的寡婦正活著的時候也是死的。|zh
145|5|6|6|But she who gives herself to pleasure is dead while she is living.|en
146|5|7|7|這些事你要囑咐他們，叫他們無可指責。|zh
147|5|7|7|Give orders to this effect, so that no evil may be said of anyone.|en
148|5|8|8|人若不看顧親屬，就是背了真道，比不信的人還不好，不看顧自己家裡的人，更是如此。|zh
149|5|8|8|If anyone has no care for his family and those in his house, he is false to the faith, and is worse than one who has no faith.|en
150|5|9|9|寡婦記在冊子上，必須年紀到六十歲，從來只作一個丈夫的妻子，|zh
151|5|9|9|Let no woman be numbered among the widows who is under sixty years old, and only if she has been the wife of one man,|en
152|5|10|10|又有行善的名聲，就如養育兒女，接待遠人，洗聖徒的腳，救濟遭難的人，竭力行各樣善事。|zh
153|5|10|10|And if witness is given of her good works; if she has had the care of children, if she has been kind to travellers, washing the feet of the saints, helping those who are in trouble, giving herself to good works.|en
154|5|11|11|至於年輕的寡婦，就可以辭他；因為他們的情慾發動，違背基督的時候就想要嫁人。|zh
155|5|11|11|But to the younger widows say No: for when their love is turned away from Christ, they have a desire to be married;|en
156|5|12|12|他們被定罪，是因廢棄了當初所許的願；|zh
157|5|12|12|And they are judged because they have been false to their first faith;|en
158|5|13|13|並且他們又習慣懶惰，挨家閒遊；不但是懶惰，又說長道短，好管閒事，說些不當說的話。|zh
159|5|13|13|And they get into the way of doing no work, going about from house to house; and not only doing no work, but talking foolishly, being over-interested in the business of others, saying things which they have no right to say.|en
160|5|14|14|所以我願意年輕的寡婦嫁人，生養兒女，治理家務，不給敵人辱罵的把柄。|zh
161|5|14|14|So it is my desire that the younger widows may be married and have children, controlling their families, and giving the Evil One no chance to say anything against them,|en
162|5|15|15|因為已經有轉去隨從撒但的。|zh
163|5|15|15|For even now some are turned away to Satan.|en
164|5|16|16|信主的婦女，若家中有寡婦，自己就當救濟他們，不可累著教會，好使教會能救濟那真無倚靠的寡婦。|zh
165|5|16|16|If any woman of the faith has relations who are widows, let her give them help, so that the care of them does not come on the church, and so it may give help to those who are truly widowed.|en
166|5|17|17|那善於管理教會的長老，當以為配受加倍的敬奉；那勞苦傳道教導人的，更當如此。|zh
167|5|17|17|Let rulers whose rule is good be honoured twice over, specially those whose work is preaching and teaching.|en
168|5|18|18|因為經上說：牛在場上踹穀的時候，不可籠住他的嘴；又說：工人得工價是應當的。|zh
169|5|18|18|For the Writings say, It is not right to keep the ox from taking the grain when he is crushing it. And, The worker has a right to his reward.|en
170|5|19|19|控告長老的呈子，非有兩三個見證就不要收。|zh
171|5|19|19|Do not take as true any statement made against one in authority, but only if two or three give witness to it.|en
172|5|20|20|犯罪的人，當在眾人面前責備他，叫其餘的人也可以懼怕。|zh
173|5|20|20|Say sharp words to sinners when all are present, so that the rest may be in fear.|en
174|5|21|21|我在神和基督耶穌並蒙揀選的天使面前囑咐你：要遵守這些話，不可存成見，行事也不可有偏心。|zh
175|5|21|21|I give you orders before God and Christ Jesus and the angels of God's selection, to keep these orders without giving thought to one side more than another.|en
176|5|22|22|給人行按手的禮，不可急促；不要在別人的罪上有分，要保守自己清潔。|zh
177|5|22|22|Do not put hands on any man without thought, and have no part in other men's sins: keep yourself clean.|en
178|5|23|23|因你胃口不清，屢次患病，再不要照常喝水，可以稍微用點酒。|zh
179|5|23|23|Do not take only water as your drink, but take a little wine for the good of your stomach, and because you are frequently ill.|en
180|5|24|24|有些人的罪是明顯的，如同先到審判案前；有些人的罪是隨後跟了去的。|zh
181|5|24|24|The sins of some men are clearly seen, going before them to be judged; but with others, their sins go after them.|en
182|5|25|25|這樣，善行也有明顯的，那不明顯的也不能隱藏。|zh
183|5|25|25|In the same way, there are good works which are clearly seen; and those which are not so, may not be kept secret.|en
184|6|1|1|凡在軛下作僕人的，當以自己主人配受十分的恭敬，免得神的名和道理被人褻瀆。|zh
185|6|1|1|Let all who are servants under the yoke give all honour to their masters, so that no evil may be said against the name of God and his teaching.|en
186|6|2|2|僕人有信道的主人，不可因為與他是弟兄就輕看他；更要加意服事他；因為得服事之益處的，是信道蒙愛的。你要以此教訓人，勸勉人。|zh
187|6|2|2|And let those whose masters are of the faith have respect for them because they are brothers, working for them the more readily, because those who take part in the good work are of the faith and are dear. Give orders and teaching about these things.|en
188|6|3|3|若有人傳異教，不服從我們主耶穌基督純正的話與那合乎敬虔的道理，|zh
189|6|3|3|If any man gives different teaching, not in agreement with the true words of our Lord Jesus Christ, and with the teaching which is in agreement with true religion,|en
190|6|4|4|他是自高自大，一無所知，專好問難，爭辯言詞，從此就生出嫉妒、分爭、毀謗、妄疑，|zh
191|6|4|4|He has an over-high opinion of himself; being without knowledge, having only an unhealthy love of questionings and wars of words, from which come envy, fighting, cruel words, evil thoughts,|en
192|6|5|5|並那壞了心術、失喪真理之人的爭競。他們以敬虔為得利的門路。|zh
193|6|5|5|Bitter talk of men who, being evil in mind and dead to what is true, take the faith to be a way of making profit.|en
194|6|6|6|然而，敬虔加上知足的心便是大利了；|zh
195|6|6|6|But true faith, with peace of mind, is of great profit:|en
196|6|7|7|因為我們沒有帶甚麼到世上來，也不能帶甚麼去。|zh
197|6|7|7|For we came into the world with nothing, and we are not able to take anything out;|en
198|6|8|8|只要有衣有食，就當知足。|zh
199|6|8|8|But if we have food and a roof over us, let that be enough.|en
200|6|9|9|但那些想要發財的人，就陷在迷惑、落在網羅和許多無知有害的私慾裡，叫人沉在敗壞和滅亡中。|zh
201|6|9|9|But those who have a desire for wealth are falling into danger, and are taken as in a net by a number of foolish and damaging desires, through which men are overtaken by death and destruction.|en
202|6|10|10|貪財是萬惡之根。有人貪戀錢財，就被引誘離了真道，用許多愁苦把自己刺透了。|zh
203|6|10|10|For the love of money is a root of all evil: and some whose hearts were fixed on it have been turned away from the faith, and been wounded with unnumbered sorrows.|en
204|6|11|11|但你這屬神的人要逃避這些事，追求公義、敬虔、信心、愛心、忍耐、溫柔。|zh
205|6|11|11|But you, O man of God, keep yourself from these things, and go after righteousness, religion, faith, love, a quiet mind, gentle behaviour.|en
206|6|12|12|你要為真道打那美好的仗，持定永生。你為此被召，也在許多見證人面前，已經作了那美好的見證。|zh
207|6|12|12|Be fighting the good fight of the faith; take for yourself the life eternal, for which you were marked out, and of which you gave witness in the eyes of all.|en
208|6|13|13|我在叫萬物生活的神面前，並在向本丟彼拉多作過那美好見證的基督耶穌面前囑咐你：|zh
209|6|13|13|I give you orders before God, the giver of life, and Christ Jesus, who before Pontius Pilate gave witness to the faith,|en
210|6|14|14|要守這命令，毫不玷污，無可指責，直到我們的主耶穌基督顯現。|zh
211|6|14|14|To keep the word untouched by evil, clear from all shame, till the revelation of our Lord Jesus Christ:|en
212|6|15|15|到了日期，那可稱頌、獨有權能的萬王之王、萬主之主，|zh
213|6|15|15|Which at the right time he will make clear, who is the eternal and only Ruler, King of kings, and Lord of lords;|en
214|6|16|16|就是那獨一不死、住在人不能靠近的光裡，是人未曾看見、也是不能看見的，要將他顯明出來。但願尊貴和永遠的權能都歸給他。阿們！|zh
215|6|16|16|Who only has life for ever, living in light to which no man may come near; whom no man has seen or is able to see: to whom be honour and power for ever. So be it.|en
216|6|17|17|你要囑咐那些今世富足的人，不要自高，也不要倚靠無定的錢財；只要倚靠那厚賜百物給我們享受的神。|zh
217|6|17|17|Give orders to those who have money and goods in this life, not to be lifted up in their minds, or to put their hope in the uncertain chances of wealth, but in God who gives us in full measure all things for our use;|en
218|6|18|18|又要囑咐他們行善，在好事上富足，甘心施捨，樂意供給（或作：體貼）人，|zh
219|6|18|18|And to do good, having wealth in good works, being quick to give, taking part with one another;|en
220|6|19|19|為自己積成美好的根基，預備將來，叫他們持定那真正的生命。|zh
221|6|19|19|Making ready for themselves a safe place for the time to come, so that the true life may be theirs.|en
222|6|20|20|提摩太阿，你要保守所託付你的，躲避世俗的虛談和那敵真道、似是而非的學問。|zh
223|6|20|20|O Timothy, take good care of that which is given to you, turning away from the wrong and foolish talk and arguments of that knowledge which is falsely so named;|en
224|6|21|21|已經有人自稱有這學問，就偏離了真道。願恩惠常與你們同在！|zh
225|6|21|21|Through which some, who gave their minds to it, have been turned away from the faith. Grace be with you.|en
