|chapter|sec|no|content|lang
145|4|4|4|And the Lord said to Moses, Put out your hand and take it by the tail: (and he put out his hand and took a grip of it and it became a rod in his hand:)|en
146|4|5|5|如此好叫他們信耶和華─他們祖宗的神，就是亞伯拉罕的　神，以撒的　神，雅各的　神，是向你顯現了。|zh
147|4|5|5|So that they may be certain that the Lord, the God of their fathers, the God of Abraham, of Isaac, and of Jacob, has been seen by you.|en
148|4|6|6|耶和華又對他說：把手放在懷裡。他就把手放在懷裡，及至抽出來，不料，手長了大痲瘋，有雪那樣白。|zh
149|4|6|6|Then the Lord said to him again, Put your hand inside your clothing. And he put his hand inside his robe: and when he took it out it was like the hand of a leper, as white as snow.|en
150|4|7|7|耶和華說：再把手放在懷裡。他就再把手放在懷裡，及至從懷裡抽出來，不料，手已經復原，與周身的肉一樣；|zh
151|4|7|7|And he said, Put your hand inside your robe again. (And he put his hand into his robe again, and when he took it out he saw that it had become like his other flesh.)|en
152|4|8|8|又說：倘或他們不聽你的話，也不信頭一個神蹟，他們必信第二個神蹟。|zh
153|4|8|8|And if they do not have faith in you or give ear to the voice of the first sign, they will have faith in the second sign.|en
154|4|9|9|這兩個神蹟若都不信，也不聽你的話，你就從河裡取些水，倒在旱地上，你從河裡取的水必在旱地上變作血。|zh
155|4|9|9|And if they have no faith even in these two signs and will not give ear to your voice, then you are to take the water of the Nile and put it on the dry land: and the water you take out of the river will become blood on the dry land.|en
156|4|10|10|摩西對耶和華說：主阿，我素日不是能言的人，就是從你對僕人說話以後，也是這樣。我本是拙口笨舌的。|zh
157|4|10|10|And Moses said to the Lord, O Lord, I am not a man of words; I have never been so, and am not now, even after what you have said to your servant: for talking is hard for me, and I am slow of tongue.|en
158|4|11|11|耶和華對他說：誰造人的口呢？誰使人口啞、耳聾、目明、眼瞎呢？豈不是我─耶和華麼？|zh
159|4|11|11|And the Lord said to him, Who has made man's mouth? who takes away a man's voice or hearing, or makes him seeing or blind? Is it not I, the Lord?|en
160|4|12|12|現在去罷，我必賜你口才，指教你所當說的話。|zh
161|4|12|12|So go now, and I will be with your mouth, teaching you what to say.|en
162|4|13|13|摩西說：主阿，你願意打發誰，就打發誰去罷！|zh
163|4|13|13|And he said, O Lord, send, if you will, by the hand of anyone whom it seems good to you to send.|en
164|4|14|14|耶和華向摩西發怒說：不是有你的哥哥利未人亞倫麼？我知道他是能言的；現在他出來迎接你，他一見你，心裡就歡喜。|zh
165|4|14|14|And the Lord was angry with Moses, and said, Is there not Aaron, your brother, the Levite? To my knowledge he is good at talking. And now he is coming out to you: and when he sees you he will be glad in his heart.|en
166|4|15|15|你要將當說的話傳給他；我也要賜你和他口才，又要指教你們所當行的事。|zh
167|4|15|15|Let him give ear to your voice, and you will put my words in his mouth; and I will be with your mouth and with his, teaching you what you have to do.|en
168|4|16|16|他要替你對百姓說話；你要以他當作口，他要以你當作神。|zh
169|4|16|16|And he will do the talking for you to the people: he will be to you as a mouth and you will be to him as God.|en
170|4|17|17|你手裡要拿這杖，好行神蹟。|zh
171|4|17|17|And take in your hand this rod with which you will do the signs.|en
172|4|18|18|於是，摩西回到他岳父葉忒羅那裡，對他說：求你容我回去見我在埃及的弟兄，看他們還在不在。葉忒羅對摩西說：你可以平平安安地去罷！|zh
173|4|18|18|And Moses went back to Jethro, his father-in-law, and said to him, Let me go back now to my relations in Egypt and see if they are still living. And Jethro said to Moses, Go in peace.|en
174|4|19|19|耶和華在米甸對摩西說：你要回埃及去，因為尋索你命的人都死了。|zh
175|4|19|19|And the Lord said to Moses in Midian, Go back to Egypt, for all the men are dead who were attempting to take your life.|en
176|4|20|20|摩西就帶著妻子和兩個兒子，叫他們騎上驢，回埃及地去。摩西手裡拿著神的杖。|zh
177|4|20|20|And Moses took his wife and his sons and put them on an ass and went back to the land of Egypt: and he took the rod of God in his hand.|en
178|4|21|21|耶和華對摩西說：你回到埃及的時候，要留意將我指示你的一切奇事行在法老面前。但我要使（或作：任憑；下同）他的心剛硬，他必不容百姓去。|zh
179|4|21|21|And the Lord said to Moses, When you go back to Egypt, see that you do before Pharaoh all the wonders which I have given you power to do: but I will make his heart hard and he will not let the people go.|en
180|4|22|22|你要對法老說：耶和華這樣說：以色列是我的兒子，我的長子。|zh
181|4|22|22|And you are to say to Pharaoh, The Lord says, Israel is the first of my sons:|en
182|4|23|23|我對你說過：容我的兒子去，好事奉我。你還是不肯容他去。看哪，我要殺你的長子。|zh
183|4|23|23|And I said to you, Let my son go, so that he may give me worship; and you did not let him go: so now I will put the first of your sons to death.|en
184|4|24|24|摩西在路上住宿的地方，耶和華遇見他，想要殺他。|zh
185|4|24|24|Now on the journey, at the night's resting-place, the Lord came in his way and would have put him to death.|en
186|4|25|25|西坡拉就拿一塊火石，割下他兒子的陽皮，丟在摩西腳前，說：你真是我的血郎了。|zh
187|4|25|25|Then Zipporah took a sharp stone, and cutting off the skin of her son's private parts, and touching his feet with it, she said, Truly you are a husband of blood to me.|en
188|4|26|26|這樣，耶和華才放了他。西坡拉說：你因割禮就是血郎了。|zh
189|4|26|26|So he let him go. Then she said, You are a husband of blood because of the circumcision.|en
190|4|27|27|耶和華對亞倫說：你往曠野去迎接摩西。他就去，在神的山遇見摩西，和他親嘴。|zh
191|4|27|27|And the Lord said to Aaron, Go into the waste land and you will see Moses. So he went and came across Moses at the mountain of God, and gave him a kiss.|en
192|4|28|28|摩西將耶和華打發他所說的言語和囑咐他所行的神蹟都告訴了亞倫。|zh
193|4|28|28|And Moses gave Aaron an account of all the words of the Lord which he had sent him to say, and of all the signs which he had given him orders to do.|en
194|4|29|29|摩西、亞倫就去招聚以色列的眾長老。|zh
195|4|29|29|Then Moses and Aaron went and got together all the chiefs of the children of Israel:|en
196|4|30|30|亞倫將耶和華對摩西所說的一切話述說了一遍，又在百姓眼前行了那些神蹟，|zh
197|4|30|30|And Aaron said to them all the words the Lord had said to Moses, and did the signs before all the people.|en
198|4|31|31|百姓就信了。以色列人聽見耶和華眷顧他們，鑒察他們的困苦，就低頭下拜。|zh
199|4|31|31|And the people had faith in them; and hearing that the Lord had taken up the cause of the children of Israel and had seen their troubles, with bent heads they gave him worship.|en
200|5|1|1|後來摩西、亞倫去對法老說：耶和華─以色列的神這樣說：容我的百姓去，在曠野向我守節。|zh
201|5|1|1|And after that, Moses and Aaron came to Pharaoh, and said, The Lord, the God of Israel, says, Let my people go so that they may keep a feast to me in the waste land.|en
202|5|2|2|法老說：耶和華是誰，使我聽他的話，容以色列人去呢？我不認識耶和華，也不容以色列人去！|zh
203|5|2|2|And Pharaoh said, Who is the Lord, to whose voice I am to give ear and let Israel go? I have no knowledge of the Lord and I will not let Israel go.|en
204|5|3|3|他們說：希伯來人的神遇見了我們。求你容我們往曠野去，走三天的路程，祭祀耶和華─我們的　神，免得他用瘟疫、刀兵攻擊我們。|zh
205|5|3|3|And they said, The God of the Hebrews has come to us: let us then go three days' journey into the waste land to make an offering to the Lord our God, so that he may not send death on us by disease or the sword.|en
206|5|4|4|埃及王對他們說：摩西、亞倫！你們為甚麼叫百姓曠工呢？你們去擔你們的擔子罷！|zh
207|5|4|4|And the king of Egypt said to them, Why do you, Moses and Aaron, take the people away from their work? get back to your work.|en
208|5|5|5|又說：看哪，這地的以色列人如今眾多，你們竟叫他們歇下擔子！|zh
209|5|5|5|And Pharaoh said, Truly, the people of the land are increasing in number, and you are keeping them back from their work.|en
210|5|6|6|當天，法老吩咐督工的和官長說：|zh
211|5|6|6|The same day Pharaoh gave orders to the overseers and those who were responsible for the work, saying,|en
212|5|7|7|你們不可照常把草給百姓做磚，叫他們自己去撿草。|zh
213|5|7|7|Give these men no more dry stems for their brick-making as you have been doing; let them go and get the material for themselves.|en
214|5|8|8|他們素常做磚的數目，你們仍舊向他們要，一點不可減少；因為他們是懶惰的，所以呼求說：容我們去祭祀我們的神。|zh
215|5|8|8|But see that they make the same number of bricks as before, and no less: for they have no love for work; and so they are crying out and saying, Let us go and make an offering to our God.|en
216|5|9|9|你們要把更重的工夫加在這些人身上，叫他們勞碌，不聽虛謊的言語。|zh
217|5|9|9|Give the men harder work, and see that they do it; let them not give attention to false words.|en
218|5|10|10|督工的和官長出來對百姓說：法老這樣說：我不給你們草。|zh
219|5|10|10|And the overseers of the people and their responsible men went out and said to the people, Pharaoh says, I will give you no more dry stems.|en
220|5|11|11|你們自己在那裡能找草，就往那裡去找罷！但你們的工一點不可減少。|zh
221|5|11|11|Go yourselves and get dry stems wherever you are able; for your work is not to be any less.|en
222|5|12|12|於是百姓散在埃及遍地，撿碎秸當作草。|zh
223|5|12|12|So the people were sent in all directions through the land of Egypt to get dry grass for stems.|en
224|5|13|13|督工的催著說：你們一天當完一天的工，與先前有草一樣。|zh
225|5|13|13|And the overseers went on driving them and saying, Do your full day's work as before when there were dry stems for you.|en
226|5|14|14|法老督工的，責打他所派以色列人的官長，說：你們昨天今天為甚麼沒有照向來的數目做磚、完你們的工作呢？|zh
227|5|14|14|And the responsible men of the children of Israel, whom Pharaoh's overseers had put over them, were given blows, and they said to them, Why have you not done your regular work, in making bricks as before?|en
228|5|15|15|以色列人的官長就來哀求法老說：為甚麼這樣待你的僕人？|zh
229|5|15|15|Then the responsible men of the children of Israel came to Pharaoh, protesting and saying, Why are you acting in this way to your servants?|en
230|5|16|16|督工的不把草給僕人，並且對我們說：做磚罷！看哪，你僕人挨了打，其實是你百姓的錯。|zh
231|5|16|16|They give us no dry stems and they say to us, Make bricks: and they give your servants blows; but it is your people who are in the wrong.|en
232|5|17|17|但法老說：你們是懶惰的！你們是懶惰的！所以說：容我們去祭祀耶和華。|zh
233|5|17|17|But he said, You have no love for work: that is why you say, Let us go and make an offering to the Lord.|en
234|5|18|18|現在你們去做工罷！草是不給你們的，磚卻要如數交納。|zh
235|5|18|18|Go now, get back to your work; no dry stems will be given to you, but you are to make the full number of bricks.|en
236|5|19|19|以色列人的官長聽說你們每天做磚的工作一點不可減少，就知道是遭遇禍患了。|zh
237|5|19|19|Then the responsible men of the children of Israel saw that they were purposing evil when they said, The number of bricks which you have to make every day will be no less than before.|en
238|5|20|20|他們離了法老出來，正遇見摩西、亞倫站在對面，|zh
239|5|20|20|And they came face to face with Moses and Aaron, who were in their way when they came out from Pharaoh:|en
240|5|21|21|就向他們說：願耶和華鑒察你們，施行判斷；因你們使我們在法老和他臣僕面前有了臭名，把刀遞在他們手中殺我們。|zh
241|5|21|21|And they said to them, May the Lord take note of you and be your judge; for you have given Pharaoh and his servants a bad opinion of us, putting a sword in their hands for our destruction.|en
242|5|22|22|摩西回到耶和華那裡，說：主阿，你為甚麼苦待這百姓呢？為甚麼打發我去呢？|zh
243|5|22|22|And Moses went back to the Lord and said, Lord, why have you done evil to this people? why have you sent me?|en
244|5|23|23|自從我去見法老，奉你的名說話，他就苦待這百姓，你一點也沒有拯救他們。|zh
245|5|23|23|For from the time when I came to Pharaoh to put your words before him, he has done evil to this people, and you have given them no help.|en
246|6|1|1|耶和華對摩西說：現在你必看見我向法老所行的事，使他因我大能的手容以色列人去，且把他們趕出他的地。|zh
247|6|1|1|And the Lord said to Moses, Now you will see what I am about to do to Pharaoh; for by a strong hand he will be forced to let them go, driving them out of his land because of my outstretched arm.|en
248|6|2|2|神曉諭摩西說：我是耶和華。|zh
249|6|2|2|And God said to Moses, I am Yahweh:|en
250|6|3|3|我從前向亞伯拉罕、以撒、雅各顯現為全能的神；至於我名耶和華，他們未曾知道。|zh
251|6|3|3|I let myself be seen by Abraham, Isaac, and Jacob, as God, the Ruler of all; but they had no knowledge of my name Yahweh.|en
252|6|4|4|我與他們堅定所立的約，要把他們寄居的迦南地賜給他們。|zh
253|6|4|4|And I made an agreement with them, to give them the land of Canaan, the land of their wanderings.|en
254|6|5|5|我也聽見以色列人被埃及人苦待的哀聲，我也記念我的約。|zh
