|chapter|sec|no|content|lang
35|1|18|18|What sounds of pain come from the beasts! the herds of cattle are at a loss because there is no grass for them; even the flocks of sheep are no longer to be seen.|en
36|1|19|19|耶和華啊，我向你求告，因為火燒滅曠野的草場；火焰燒盡田野的樹木。|zh
37|1|19|19|O Lord, my cry goes up to you: for fire has put an end to the grass-lands of the waste, and all the trees of the field are burned with its flame.|en
38|1|20|20|田野的走獸向你發喘；因為溪水乾涸，火也燒滅曠野的草場。|zh
39|1|20|20|The beasts of the field are turning to you with desire: for the water-streams are dry and fire has put an end to the grass-lands of the waste.|en
40|2|1|1|你們要在錫安吹角，在我聖山吹出大聲。國中的居民都要發顫；因為耶和華的日子將到，已經臨近。|zh
41|2|1|1|Let the horn be sounded in Zion, and a war-cry in my holy mountain; let all the people of the land be troubled: for the day of the Lord is coming;|en
42|2|2|2|那日是黑暗、幽冥、密雲、烏黑的日子，好像晨光鋪滿山嶺。有一隊蝗蟲（原文是民）又大又強；從來沒有這樣的，以後直到萬代也必沒有。|zh
43|2|2|2|For a day of dark and deep shade is near, a day of cloud and black night: like a black cloud a great and strong people is covering the mountains; there has never been any like them and will not be after them again, from generation to generation.|en
44|2|3|3|他們前面如火燒滅，後面如火燄燒盡。未到以前，地如伊甸園；過去以後，成了荒涼的曠野；沒有一樣能躲避他們的。|zh
45|2|3|3|Before them fire sends destruction, and after them flame is burning: the land is like the garden of Eden before them, and after them an unpeopled waste; truly, nothing has been kept safe from them.|en
46|2|4|4|他們的形狀如馬，奔跑如馬兵。|zh
47|2|4|4|Their form is like the form of horses, and they are running like war-horses.|en
48|2|5|5|在山頂蹦跳的響聲，如車輛的響聲，又如火燄燒碎秸的響聲，好像強盛的民擺陣預備打仗。|zh
49|2|5|5|Like the sound of war-carriages they go jumping on the tops of the mountains; like the noise of a flame of fire burning up the grain-stems, like a strong people lined up for the fight.|en
50|2|6|6|他們一來，眾民傷慟，臉都變色。|zh
51|2|6|6|At their coming the people are bent with pain: all faces become red together.|en
52|2|7|7|他們如勇士奔跑，像戰士爬城；各都步行，不亂隊伍。|zh
53|2|7|7|They are running like strong men, they go over the wall like men of war; every man goes straight on his way, their lines are not broken.|en
54|2|8|8|彼此並不擁擠，向前各行其路，直闖兵器，不偏左右。|zh
55|2|8|8|No one is pushing against another; everyone goes straight on his way: bursting through the sword points, their order is not broken.|en
56|2|9|9|他們蹦上城，躥上牆，爬上房屋，進入窗戶如同盜賊。|zh
57|2|9|9|They make a rush on the town, running on the wall; they go up into the houses and in through the windows like a thief.|en
58|2|10|10|他們一來，地震天動，日月昏暗，星宿無光。|zh
59|2|10|10|The earth is troubled before them and the heavens are shaking: the sun and the moon have become dark, and the stars keep back their shining:|en
60|2|11|11|耶和華在他軍旅前發聲，他的隊伍甚大；成就他命的是強盛者。因為耶和華的日子大而可畏，誰能當得起呢？|zh
61|2|11|11|And the Lord is thundering before his forces; for very great is his army; for he is strong who gives effect to his word: for the day of the Lord is great and greatly to be feared, and who has strength against it?|en
62|2|12|12|耶和華說：雖然如此，你們應當禁食、哭泣、悲哀，一心歸向我。|zh
63|2|12|12|But even now, says the Lord, come back to me with all your heart, keeping from food, with weeping and with sorrow:|en
64|2|13|13|你們要撕裂心腸，不撕裂衣服。歸向耶和華─你們的神；因為他有恩典，有憐憫，不輕易發怒，有豐盛的慈愛，並且後悔不降所說的災。|zh
65|2|13|13|Let your hearts be broken, and not your clothing, and come back to the Lord your God: for he is full of grace and pity, slow to be angry and great in mercy, ready to be turned from his purpose of punishment.|en
66|2|14|14|或者他轉意後悔，留下餘福，就是留下獻給耶和華─你們神的素祭和奠祭，也未可知。|zh
67|2|14|14|May it not be that he will again let his purpose be changed and let a blessing come after him, even a meal offering and a drink offering for the Lord your God?|en
68|2|15|15|你們要在錫安吹角，分定禁食的日子，宣告嚴肅會。|zh
69|2|15|15|Let a horn be sounded in Zion, let a time be fixed for going without food, have a holy meeting:|en
70|2|16|16|聚集眾民，使會眾自潔：招聚老者，聚集孩童和吃奶的；使新郎出離洞房，新婦出離內室。|zh
71|2|16|16|Get the people together, make the mass of the people holy, send for the old men, get together the children and babies at the breast: let the newly married man come out of his room and the bride from her tent.|en
72|2|17|17|事奉耶和華的祭司要在廊子和祭壇中間哭泣，說：耶和華啊，求你顧惜你的百姓，不要使你的產業受羞辱，列邦管轄他們。為何容列國的人說：他們的神在哪裡呢？|zh
73|2|17|17|Let the priests, the servants of the Lord, be weeping between the covered way and the altar, and let them say, Have mercy on your people, O Lord, do not give up your heritage to shame, so that the nations become their rulers: why let them say among the peoples, Where is their God?|en
74|2|18|18|耶和華就為自己的地發熱心，憐恤他的百姓。|zh
75|2|18|18|Then the Lord had a care for the honour of his land and had pity on his people.|en
76|2|19|19|耶和華應允他的百姓說：我必賜給你們五穀、新酒，和油，使你們飽足；我也不再使你們受列國的羞辱；|zh
77|2|19|19|And the Lord made answer and said to his people, See, I will send you grain and wine and oil in full measure: and I will no longer let you be shamed among the nations:|en
78|2|20|20|卻要使北方來的軍隊遠離你們，將他們趕到乾旱荒廢之地：前隊趕入東海，後隊趕入西海；因為他們所行的大惡（原文作事），臭氣上升，腥味騰空。|zh
79|2|20|20|I will send the one from the north far away from you, driving him into a dry and waste land, with his front to the sea of the east and his back to the sea of the west, and the smell of him will go up, even his evil smell will go up.|en
80|2|21|21|地土啊，不要懼怕；要歡喜快樂，因為耶和華行了大事。|zh
81|2|21|21|Have no fear, O land; be glad with great joy; for the Lord has done great things.|en
82|2|22|22|田野的走獸啊，不要懼怕；因為，曠野的草發生，樹木結果，無花果樹、葡萄樹也都效力。|zh
83|2|22|22|Have no fear, you beasts of the field, for the grass-lands of the waste are becoming green, for the trees are producing fruit, the fig-tree and the vine give out their strength.|en
84|2|23|23|錫安的民哪，你們要快樂，為耶和華─你們的神歡喜；因他賜給你們合宜的秋雨，為你們降下甘霖，就是秋雨、春雨，和先前一樣。|zh
85|2|23|23|Be glad, then, you children of Zion, and have joy in the Lord your God: for he gives you food in full measure, making the rain come down for you, the early and the late rain as at the first.|en
86|2|24|24|禾場必滿了麥子；酒醡與油醡必有新酒和油盈溢。|zh
87|2|24|24|And the floors will be full of grain, and the crushing-places overflowing with wine and oil.|en
88|2|25|25|我打發到你們中間的大軍隊，就是蝗蟲、蝻子、螞蚱、剪蟲，那些年所吃的，我要補還你們。|zh
89|2|25|25|I will give back to you the years which were food for the locust, the plant-worm, the field-fly, and the worm, my great army which I sent among you.|en
90|2|26|26|你們必多吃而得飽足就讚美為你們行奇妙事之耶和華─你們神的名。我的百姓必永遠不至羞愧。|zh
91|2|26|26|You will have food in full measure, and give praise to the name of the Lord your God, who has done wonders for you:|en
92|2|27|27|你們必知道我是在以色列中間，又知道我是耶和華─你們的神；在我以外並無別神。我的百姓必永遠不致羞愧。|zh
93|2|27|27|And you will be certain that I am in Israel, and that I am the Lord your God, and there is no other: and my people will never be shamed.|en
94|2|28|28|以後，我要將我的靈澆灌凡有血氣的。你們的兒女要說預言；你們的老年人要做異夢，少年人要見異象。|zh
95|2|28|28|And after that, it will come about, says the Lord, that I will send my spirit on all flesh; and your sons and your daughters will be prophets, your old men will have dreams, your young men will see visions:|en
96|2|29|29|在那些日子，我要將我的靈澆灌我的僕人和使女。|zh
97|2|29|29|And on the servants and the servant-girls in those days I will send my spirit.|en
98|2|30|30|在天上地下，我要顯出奇事，有血，有火，有煙柱。|zh
99|2|30|30|And I will let wonders be seen in the heavens and on the earth, blood and fire and pillars of smoke.|en
100|2|31|31|日頭要變為黑暗，月亮要變為血，這都在耶和華大而可畏的日子未到以前。|zh
101|2|31|31|The sun will be made dark and the moon turned to blood, before the great day of the Lord comes, a day to be feared.|en
102|2|32|32|到那時候，凡求告耶和華名的就必得救；因為照耶和華所說的，在錫安山，耶路撒冷必有逃脫的人，在剩下的人中必有耶和華所召的。|zh
103|2|32|32|And it will be that whoever makes his prayer to the name of the Lord will be kept safe: for in Mount Zion and in Jerusalem some will be kept safe, as the Lord has said, and will be among the small band marked out by the Lord.|en
104|3|1|1|到那日，我使猶大和耶路撒冷被擄之人歸回的時候，|zh
105|3|1|1|For in those days and in that time, when I let the fate of Judah and Jerusalem be changed,|en
106|3|2|2|我要聚集萬民，帶他們下到約沙法谷，在那裡施行審判；因為他們將我的百姓，就是我的產業以色列，分散在列國中，又分取我的地土，|zh
107|3|2|2|I will get together all the nations, and make them come down into the valley of Jehoshaphat; and there I will take up with them the cause of my people and of my heritage Israel, whom they have sent wandering among the nations, and of my land which has been parted by them.|en
108|3|3|3|且為我的百姓拈鬮，將童子換妓女，賣童女買酒喝。|zh
109|3|3|3|And they have put the fate of my people to the decision of chance: giving a boy for the price of a loose woman and a girl for a drink of wine.|en
110|3|4|4|推羅、西頓，和非利士四境的人哪，你們與我何干？你們要報復我麼？若報復我，我必使報應速速歸到你們的頭上。|zh
111|3|4|4|And further, what are you to me, O Tyre and Zidon and all the circle of Philistia? will you give me back any payment? and if you do, quickly and suddenly I will send it back on your head,|en
112|3|5|5|你們既然奪取我的金銀，又將我可愛的寶物帶入你們宮殿（或譯：廟中），|zh
113|3|5|5|For you have taken my silver and my gold, putting in the houses of your gods my beautiful and pleasing things.|en
114|3|6|6|並將猶大人和耶路撒冷人賣給希利尼人（原文是雅完人），使他們遠離自己的境界。|zh
115|3|6|6|And the children of Judah and the children of Jerusalem you have given for a price to the sons of the Greeks, to send them far away from their land:|en
116|3|7|7|我必激動他們離開你們所賣到之地，又必使報應歸到你們的頭上。|zh
117|3|7|7|See, I will have them moved from the place where you have sent them, and will let what you have done come back on your head;|en
118|3|8|8|我必將你們的兒女賣在猶大人的手中，他們必賣給遠方示巴國的人。這是耶和華說的。|zh
119|3|8|8|I will give your sons and your daughters into the hands of the children of Judah for a price, and they will give them for a price to the men of Sheba, a nation far off: for the Lord has said it.|en
120|3|9|9|當在萬民中宣告說：要預備打仗；激動勇士，使一切戰士上前來。|zh
121|3|9|9|Give this out among the nations; make ready for war: get the strong men awake; let all the men of war come near, let them come up.|en
122|3|10|10|要將犁頭打成刀劍，將鐮刀打成戈矛；軟弱的要說：我有勇力。|zh
123|3|10|10|Get your plough-blades hammered into swords, and your vine-knives into spears: let the feeble say, I am strong.|en
124|3|11|11|四圍的列國啊，你們要速速地來，一同聚集。耶和華啊，求你使你的大能者降臨。|zh
125|3|11|11|Come quickly, all you nations round about, and get yourselves together there: make your strong ones come down, O Lord.|en
126|3|12|12|萬民都當興起，上到約沙法谷；因為我必坐在那裡，審判四圍的列國。|zh
127|3|12|12|Let the nations be awake, and come to the valley of Jehoshaphat: for there I will be seated as judge of all the nations round about.|en
128|3|13|13|開鐮罷！因為莊稼熟了；踐踏罷！因為酒醡滿了。酒池盈溢；他們的罪惡甚大。|zh
129|3|13|13|Put in the blade, for the grain is ready: come, get you down, for the wine-crusher is full, the vessels are overflowing; for great is their evil-doing.|en
130|3|14|14|許多許多的人在斷定谷，因為耶和華的日子臨近斷定谷。|zh
131|3|14|14|Masses on masses in the valley of decision! for the day of the Lord is near in the valley of decision.|en
132|3|15|15|日月昏暗，星宿無光。|zh
133|3|15|15|The sun and the moon have become dark, and the stars keep back their shining.|en
134|3|16|16|耶和華必從錫安吼叫，從耶路撒冷發聲，天地就震動。耶和華卻要作他百姓的避難所，作以色列人的保障。|zh
135|3|16|16|And the Lord will be thundering from Zion, and his voice will be sounding from Jerusalem; and the heavens and the earth will be shaking: but the Lord will be a breastplate for his people and a strong place for the children of Israel.|en
136|3|17|17|你們就知道我是耶和華─你們的神，且又住在錫安─我的聖山。那時，耶路撒冷必成為聖；外邦人不再從其中經過。|zh
137|3|17|17|And you will be certain that I am the Lord your God, living in Zion, my holy mountain: and Jerusalem will be holy, and no strange person will ever again go through her.|en
138|3|18|18|到那日，大山要滴甜酒；小山要流奶子；猶大溪河都有水流。必有泉源從耶和華的殿中流出來，滋潤什亭谷。|zh
139|3|18|18|And it will come about in that day that the mountains will be dropping sweet wine, and the hills will be flowing with milk, and all the streams of Judah will be flowing with water; and a fountain will come out from the house of the Lord, watering the valley of acacia-trees.|en
140|3|19|19|埃及必然荒涼，以東變為悽涼的曠野，都因向猶大人所行的強暴，又因在本地流無辜人的血。|zh
141|3|19|19|Egypt will be a waste and Edom a land of destruction, because of the evil done to the children of Judah, because they have let blood be drained out in their land without cause.|en
142|3|20|20|但猶大必存到永遠；耶路撒冷必存到萬代。|zh
143|3|20|20|But Judah will be peopled for ever, and Jerusalem from generation to generation.|en
144|3|21|21|我未曾報復（或譯：洗除；下同）流血的罪，現在我要報復，因為耶和華住在錫安。|zh
145|3|21|21|And I will send punishment for their blood, for which punishment has not been sent, for the Lord is living in Zion.|en
