|chapter|sec|no|content|lang
31|1|16|16|But Ruth said, Give up requesting me to go away from you, or to go back without you: for where you go I will go; and where you take your rest I will take my rest; your people will be my people, and your God my God.|en
32|1|17|17|你在哪裡死，我也在那裡死，也葬在那裡。除非死能使你我相離！不然，願耶和華重重地降罰與我。|zh
33|1|17|17|Wherever death comes to you, death will come to me, and there will be my last resting-place; the Lord do so to me and more if we are parted by anything but death.|en
34|1|18|18|拿俄米見路得定意要跟隨自己去，就不再勸他了。|zh
35|1|18|18|And when she saw that Ruth was strong in her purpose to go with her she said no more.|en
36|1|19|19|於是二人同行，來到伯利恆。他們到了伯利恆，合城的人就都驚訝。婦女們說：這是拿俄米麼？|zh
37|1|19|19|So the two of them went on till they came to Beth-lehem. And when they came to Beth-lehem all the town was moved about them, and they said, Is this Naomi?|en
38|1|20|20|拿俄米對他們說：不要叫我拿俄米（就是甜的意思），要叫我瑪拉（就是苦的意思），因為全能者使我受了大苦。|zh
39|1|20|20|And she said to them, Do not let my name be Naomi, but Mara, for the Ruler of all has given me a bitter fate.|en
40|1|21|21|我滿滿地出去，耶和華使我空空地回來。耶和華降禍與我，全能者使我受苦。既是這樣，你們為何還叫我拿俄米呢？|zh
41|1|21|21|I went out full, and the Lord has sent me back again with nothing; why do you give me the name Naomi, seeing that the Lord has given witness against me, and the Ruler of all has sent sorrow on me?|en
42|1|22|22|拿俄米和他兒婦摩押女子路得，從摩押地回來到伯利恆，正是動手割大麥的時候。|zh
43|1|22|22|So Naomi came back out of the country of Moab, and Ruth the Moabitess, her daughter-in-law, with her; and they came to Beth-lehem in the first days of the grain-cutting.|en
44|2|1|1|拿俄米的丈夫以利米勒的親族中，有一個人名叫波阿斯，是個大財主。|zh
45|2|1|1|And Naomi had a relation of her husband, a man of wealth, of the family of Elimelech; and his name was Boaz.|en
46|2|2|2|摩押女子路得對拿俄米說：容我往田間去，我蒙誰的恩，就在誰的身後拾取麥穗。拿俄米說：女兒啊，你只管去。|zh
47|2|2|2|And Ruth the Moabitess said to Naomi, Now let me go into the field and take up the heads of grain after him in whose eyes I may have grace. And she said to her, Go, my daughter.|en
48|2|3|3|路得就去了，來到田間，在收割的人身後拾取麥穗。他恰巧到了以利米勒本族的人波阿斯那塊田裡。|zh
49|2|3|3|And she went, and came and took up the heads of grain in the field after the cutters; and by chance she went into that part of the field which was the property of Boaz, who was of the family of Elimelech.|en
50|2|4|4|波阿斯正從伯利恆來，對收割的人說：願耶和華與你們同在！他們回答說：願耶和華賜福與你！|zh
51|2|4|4|And Boaz came from Beth-lehem, and said to the grain-cutters, The Lord be with you. And they made answer, The Lord give you his blessing.|en
52|2|5|5|波阿斯問監管收割的僕人說：那是誰家的女子？|zh
53|2|5|5|Then Boaz said to his servant who was in authority over the cutters, Whose girl is this?|en
54|2|6|6|監管收割的僕人回答說：是那摩押女子，跟隨拿俄米從摩押地回來的。|zh
55|2|6|6|And the servant who was in authority over the cutters said, It is a Moabite girl who came back with Naomi out of the country of Moab;|en
56|2|7|7|他說：請你容我跟著收割的人拾取打捆剩下的麥穗。他從早晨直到如今，除了在屋子裡坐一會兒，常在這裡。|zh
57|2|7|7|And she said to me, Let me come into the grain-field and take up the grain after the cutters. So she came, and has been here from morning till now, without resting even for a minute.|en
58|2|8|8|波阿斯對路得說：女兒啊，聽我說，不要往別人田裡拾取麥穗，也不要離開這裡，要常與我使女們在一處。|zh
59|2|8|8|Then said Boaz to Ruth, Give ear to me, my daughter: do not go to take up the grain in another field, or go away from here, but keep here by my young women:|en
60|2|9|9|我的僕人在那塊田收割，你就跟著他們去。我已經吩咐僕人不可欺負你；你若渴了，就可以到器皿那裡喝僕人打來的水。|zh
61|2|9|9|Keep your eyes on the field they are cutting, and go after them; have I not given orders to the young men not to put a hand on you? And when you are in need of drink go to the vessels and take of what the young men have put there.|en
62|2|10|10|路得就俯伏在地叩拜，對他說：我既是外邦人，怎麼蒙你的恩，這樣顧恤我呢？|zh
63|2|10|10|Then she went down on her face to the earth, and said to him, Why have I grace in your eyes, that you give attention to me, seeing I am from a strange people?|en
64|2|11|11|波阿斯回答說：自從你丈夫死後，凡你向婆婆所行的，並你離開父母和本地，到素不認識的民中，這些事人全都告訴我了。|zh
65|2|11|11|And Boaz answering said to her, I have had news of everything you have done for your mother-in-law after the death of your husband; how you went away from your father and mother and the land of your birth, and came to a people who are strange to you.|en
66|2|12|12|願耶和華照你所行的賞賜你。你來投靠耶和華─以色列神的翅膀下，願你滿得他的賞賜。|zh
67|2|12|12|The Lord give you a reward for what you have done, and may a full reward be given to you by the Lord, the God of Israel, under whose wings you have come to take cover.|en
68|2|13|13|路得說：我主啊，願在你眼前蒙恩。我雖然不及你的一個使女，你還用慈愛的話安慰我的心。|zh
69|2|13|13|Then she said, May I have grace in your eyes, my lord, for you have given me comfort, and you have said kind words to your servant, though I am not like one of your servants.|en
70|2|14|14|到了吃飯的時候，波阿斯對路得說：你到這裡來吃餅，將餅蘸在醋裡。路得就在收割的人旁邊坐下；他們把烘了的穗子遞給他。他吃飽了，還有餘剩的。|zh
71|2|14|14|And at meal-time Boaz said to her, Come here, and take some of the bread, and put your bit into the wine. And she took her seat among the grain-cutters: and he gave her dry grain, and she took it, and there was more than enough for her meal.|en
72|2|15|15|他起來又拾取麥穗，波阿斯吩咐僕人說：他就是在捆中拾取麥穗，也可以容他，不可羞辱他；|zh
73|2|15|15|And when she got ready to take up the grain, Boaz gave his young men orders, saying, Let her take it even from among the cut grain, and say nothing to her.|en
74|2|16|16|並要從捆裡抽出些來，留在地下任他拾取，不可叱嚇他。|zh
75|2|16|16|And let some heads of grain be pulled out of what has been corded up, and dropped for her to take, and let no sharp word be said to her.|en
76|2|17|17|這樣，路得在田間拾取麥穗，直到晚上，將所拾取的打了，約有一伊法大麥。|zh
77|2|17|17|So she went on getting together the heads of grain till evening; and after crushing out the seed it came to about an ephah of grain.|en
78|2|18|18|他就把所拾取的帶進城去給婆婆看，又把他吃飽了所剩的給了婆婆。|zh
79|2|18|18|And she took it up and went into the town; and she let her mother-in-law see what she had got, and after taking enough for herself she gave her the rest.|en
80|2|19|19|婆婆問他說：你今日在哪裡拾取麥穗，在哪裡做工呢？願那顧恤你的得福。路得就告訴婆婆說：我今日在一個名叫波阿斯的人那裡做工。|zh
81|2|19|19|And her mother-in-law said to her, Where did you take up the grain today, and where were you working? May a blessing be on him who gave such attention to you. And she gave her mother-in-law an account of where she had been working, and said, The name of the man with whom I was working today is Boaz.|en
82|2|20|20|拿俄米對兒婦說：願那人蒙耶和華賜福，因為他不斷地恩待活人死人。拿俄米又說：那是我們本族的人，是一個至近的親屬。|zh
83|2|20|20|And Naomi said to her daughter-in-law, May the blessing of the Lord, who has at all times been kind to the living and to the dead, be on him. And Naomi said to her, The man is of our family, one of our near relations.|en
84|2|21|21|摩押女子路得說：他對我說：你要緊隨我的僕人拾取麥穗，直等他們收完了我的莊稼。|zh
85|2|21|21|And Ruth the Moabitess said, Truly, he said to me, Keep near my young men till all my grain is cut.|en
86|2|22|22|拿俄米對兒婦路得說：女兒啊，你跟著他的使女出去，不叫人遇見你在別人田間，這才為好。|zh
87|2|22|22|And Naomi said to Ruth, her daughter-in-law, It is better, my daughter, for you to go out with his servant-girls, so that no danger may come to you in another field.|en
88|2|23|23|於是路得與波阿斯的使女常在一處拾取麥穗，直到收完了大麥和小麥。路得仍與婆婆同住。|zh
89|2|23|23|So she kept near the servant-girls of Boaz to take up the grain till the cutting of the early grain and the cutting of the late grain were ended; and she went on living with her mother-in-law.|en
90|3|1|1|路得的婆婆拿俄米對他說：女兒啊，我不當為你找個安身之處，使你享福麼？|zh
91|3|1|1|And Naomi, her mother-in-law, said to her, My daughter, am I not to get you a resting-place where you may be in comfort?|en
92|3|2|2|你與波阿斯的使女常在一處，波阿斯不是我們的親族麼？他今夜在場上簸大麥；|zh
93|3|2|2|And now, is there not Boaz, our relation, with whose young women you were? See, tonight he is separating the grain from the waste in his grain-floor.|en
94|3|3|3|你要沐浴抹膏，換上衣服，下到場上，卻不要使那人認出你來。你等他吃喝完了，|zh
95|3|3|3|So take a bath, and, after rubbing your body with sweet oil, put on your best robe, and go down to the grain-floor; but do not let him see you till he has come to the end of his meal.|en
96|3|4|4|到他睡的時候，你看準他睡的地方，就進去掀開他腳上的被，躺臥在那裡，他必告訴你所當做的事。|zh
97|3|4|4|But see to it, when he goes to rest, that you take note of the place where he is sleeping, and go in there, and, uncovering his feet, take your place by him; and he will say what you are to do.|en
98|3|5|5|路得說：凡你所吩咐的，我必遵行。|zh
99|3|5|5|And she said, I will do all you say.|en
100|3|6|6|路得就下到場上，照他婆婆所吩咐他的而行。|zh
101|3|6|6|So she went down to the grain-floor and did all her mother-in-law had said to her.|en
102|3|7|7|波阿斯吃喝完了，心裡歡暢，就去睡在麥堆旁邊。路得便悄悄地來掀開他腳上的被，躺臥在那裡。|zh
103|3|7|7|Now when Boaz had taken meat and drink, and his heart was glad, he went to take his rest at the end of the mass of grain; then she came softly and, uncovering his feet, went to rest.|en
104|3|8|8|到了夜半，那人忽然驚醒，翻過身來，不料有女子躺在他的腳下。|zh
105|3|8|8|Now in the middle of the night, the man awaking from his sleep in fear, and lifting himself up, saw a woman stretched at his feet.|en
106|3|9|9|他就說：你是誰？回答說：我是你的婢女路得。求你用你的衣襟遮蓋我，因為你是我一個至近的親屬。|zh
107|3|9|9|And he said, Who are you? And she answering said, I am your servant Ruth: take your servant as wife, for you are a near relation.|en
108|3|10|10|波阿斯說：女兒啊，願你蒙耶和華賜福。你末後的恩比先前更大；因為少年人無論貧富，你都沒有跟從。|zh
109|3|10|10|And he said, May the Lord give you his blessing, my daughter: even better than what you did at the first is this last kind act you have done, in not going after young men, with or without wealth.|en
110|3|11|11|女兒啊，現在不要懼怕，凡你所說的，我必照著行；我本城的人都知道你是個賢德的女子。|zh
111|3|11|11|And now, my daughter, have no fear; I will do for you whatever you say: for it is clear to all my townspeople that you are a woman of virtue.|en
112|3|12|12|我實在是你一個至近的親屬，只是還有一個人比我更近。|zh
113|3|12|12|Now it is true that I am a near relation: but there is a relation nearer than I.|en
114|3|13|13|你今夜在這裡住宿，明早他若肯為你盡親屬的本分，就由他罷！倘若不肯，我指著永生的耶和華起誓，我必為你盡了本分，你只管躺到天亮。|zh
115|3|13|13|Take your rest here tonight; and in the morning, if he will do for you what it is right for a relation to do, very well, let him do so: but if he will not, then by the living Lord I myself will do so.|en
116|3|14|14|路得便在他腳下躺到天快亮，人彼此不能辨認的時候就起來了。波阿斯說：不可使人知道有女子到場上來；|zh
117|3|14|14|And she took her rest at his feet till the morning: and she got up before it was light enough for one to see another. And he said, Let it not come to anyone's knowledge that the woman came to the grain-floor.|en
118|3|15|15|又對路得說：打開你所披的外衣。他打開了，波阿斯就撮了六簸箕大麥，幫他扛在肩上，他便進城去了。|zh
119|3|15|15|And he said, Take your robe, stretching it out in your hands: and she did so, and he took six measures of grain and put them into it, and gave it her to take: and she went back to the town.|en
120|3|16|16|路得回到婆婆那裡，婆婆說：女兒啊，怎麼樣了？路得就將那人向他所行的述說了一遍，|zh
121|3|16|16|And when she came back her mother-in-law said to her, How did it go with you, my daughter? And she gave her an account of all the man had done to her.|en
122|3|17|17|又說：那人給了我六簸箕大麥，對我說：你不可空手回去見你的婆婆。|zh
123|3|17|17|And she said, He gave me these six measures of grain, saying, Do not go back to your mother-in-law with nothing in your hands.|en
124|3|18|18|婆婆說：女兒啊，你只管安坐等候，看這事怎樣成就，因為那人今日不辦成這事必不休息。|zh
125|3|18|18|Then she said, Do nothing now, my daughter, till you see what will come of this; for the man will take no rest till he has put this thing through.|en
126|4|1|1|波阿斯到了城門，坐在那裡，恰巧波阿斯所說的那至近的親屬經過。波阿斯說：某人哪，你來坐在這裡。他就來坐下。|zh
127|4|1|1|And Boaz went up to the public place of the town, and took his seat there: and the near relation of whom he had been talking came by; and Boaz, crying out to him by name, said, Come and be seated here. And he came and was seated.|en
128|4|2|2|波阿斯又從本城的長老中揀選了十人，對他們說：請你們坐在這裡。他們就都坐下。|zh
129|4|2|2|Then he got ten of the responsible men of the town, and said, Be seated here. And they took their seats.|en
130|4|3|3|波阿斯對那至近的親屬說：從摩押地回來的拿俄米，現在要賣我們族兄以利米勒的那塊地；|zh
131|4|3|3|Then he said to the near relation, Naomi, who has come back from the country of Moab, is offering for a price that bit of land which was our brother Elimelech's:|en
132|4|4|4|我想當贖那塊地的是你，其次是我，以外再沒有別人了。你可以在這裡的人面前和我本國的長老面前說明，你若肯贖就贖，若不肯贖就告訴我。那人回答說：我肯贖。|zh
133|4|4|4|And it was in my mind to give you the chance of taking it, with the approval of those seated here and of the responsible men of my people. If you are ready to do what it is right for a relation to do, then do it: but if you will not do it, say so to me now; for there is no one who has the right to do it but you, and after you myself. And he said, I will do it.|en
134|4|5|5|波阿斯說：你從拿俄米手中買這地的時候，也當娶（原文是買；10節同）死人的妻摩押女子路得，使死人在產業上存留他的名。|zh
135|4|5|5|Then Boaz said, On the day when you take this field, you will have to take with it Ruth, the Moabitess, the wife of the dead, so that you may keep the name of the dead living in his heritage.|en
136|4|6|6|那人說：這樣我就不能贖了，恐怕於我的產業有礙。你可以贖我所當贖的，我不能贖了。|zh
137|4|6|6|And the near relation said, I am not able to do the relation's part, for fear of damaging the heritage I have: you may do it in my place, for I am not able to do it myself.|en
138|4|7|7|從前，在以色列中要定奪甚麼事，或贖回，或交易，這人就脫鞋給那人。以色列人都以此為證據。|zh
139|4|7|7|Now, in earlier times this was the way in Israel when property was taken over by a near relation, or when there was a change of owner. To make the exchange certain one man took off his shoe and gave it to the other; and this was a witness in Israel.|en
140|4|8|8|那人對波阿斯說：你自己買罷！於是將鞋脫下來了。|zh
141|4|8|8|So the near relation said to Boaz, Take it for yourself. And he took off his shoe.|en
142|4|9|9|波阿斯對長老和眾民說：你們今日作見證，凡屬以利米勒和基連、瑪倫的，我都從拿俄米手中置買了；|zh
143|4|9|9|Then Boaz said to the responsible men and to all the people, You are witnesses today that I have taken at a price from Naomi all the property which was Elimelech's, and everything which was Chilion's and Mahlon's.|en
144|4|10|10|又娶了瑪倫的妻摩押女子路得為妻，好在死人的產業上存留他的名，免得他的名在本族本鄉滅沒。你們今日可以作見證。|zh
145|4|10|10|And, further, I have taken Ruth, the Moabitess, who was the wife of Mahlon, to be my wife, to keep the name of the dead man living in his heritage, so that his name may not be cut off from among his countrymen, and from the memory of his town: you are witnesses this day.|en
146|4|11|11|在城門坐著的眾民和長老都說：我們作見證。願耶和華使進你家的這女子，像建立以色列家的拉結、利亞二人一樣。又願你在以法他得亨通，在伯利恆得名聲。|zh
147|4|11|11|And all the people who were in the public place, and the responsible men, said, We are witnesses. May the Lord make this woman, who is about to come into your house, like Rachel and Leah, which two were the builders of the house of Israel: and may you have wealth in Ephrathah, and be great in Beth-lehem;|en
148|4|12|12|願耶和華從這少年女子賜你後裔，使你的家像他瑪從猶大所生法勒斯的家一般。|zh
149|4|12|12|May your family be like the family of Perez, the son whom Tamar gave to Judah, from the offspring which the Lord may give you by this young woman.|en
150|4|13|13|於是，波阿斯娶了路得為妻，與他同房。耶和華使他懷孕生了一個兒子。|zh
151|4|13|13|So Boaz took Ruth and she became his wife; and he went in to her, and the Lord made her with child and she gave birth to a son.|en
152|4|14|14|婦人們對拿俄米說：耶和華是應當稱頌的！因為今日沒有撇下你，使你無至近的親屬。願這孩子在以色列中得名聲。|zh
153|4|14|14|And the women said to Naomi, A blessing on the Lord, who has not let you be this day without a near relation, and may his name be great in Israel.|en
154|4|15|15|他必提起你的精神，奉養你的老，因為是愛慕你的那兒婦所生的。有這兒婦比有七個兒子還好！|zh
155|4|15|15|He will be a giver of new life to you, and your comforter when you are old, for your daughter-in-law, who, in her love for you, is better than seven sons, has given birth to him.|en
156|4|16|16|拿俄米就把孩子抱在懷中，作他的養母。|zh
157|4|16|16|And Naomi took the child and put her arms round it, and she took care of it.|en
158|4|17|17|鄰舍的婦人說：拿俄米得孩子了！就給孩子起名叫俄備得。這俄備得是耶西的父，耶西是大衛的父。|zh
159|4|17|17|And the women who were her neighbours gave it a name, saying, Naomi has a child; and they gave him the name of Obed: he is the father of Jesse, the father of David.|en
160|4|18|18|法勒斯的後代記在下面：法勒斯生希斯崙；|zh
161|4|18|18|Now these are the generations of Perez: Perez became the father of Hezron;|en
162|4|19|19|希斯崙生蘭；蘭生亞米拿達；|zh
163|4|19|19|And Hezron became the father of Ram, and Ram became the father of Amminadab;|en
164|4|20|20|亞米拿達生拿順；拿順生撒門；|zh
165|4|20|20|And Amminadab became the father of Nahshon, and Nahshon became the father of Salmon;|en
166|4|21|21|撒門生波阿斯；波阿斯生俄備得；|zh
167|4|21|21|And Salmon became the father of Boaz, and Boaz became the father of Obed;|en
168|4|22|22|俄備得生耶西；耶西生大衛。|zh
169|4|22|22|And Obed became the father of Jesse, and Jesse became the father of David.|en
