|chapter|sec|no|content|lang
87|4|1|1|And last of all, the prayer which we make to you from our heart and in the name of the Lord Jesus, is this: that as we made clear to you what sort of behaviour is pleasing to God, as in fact you are doing now, so you will go on in these ways, but more and more.|en
88|4|2|2|你們原曉得我們憑主耶穌傳給你們甚麼命令。|zh
89|4|2|2|Because you have in mind the orders we gave you through the Lord Jesus.|en
90|4|3|3|神的旨意就是要你們成為聖潔，遠避淫行；|zh
91|4|3|3|For the purpose of God for you is this: that you may be holy, and may keep yourselves from the desires of the flesh;|en
92|4|4|4|要你們各人曉得怎樣用聖潔、尊貴守著自己的身體。|zh
93|4|4|4|So that every one of you may keep his body holy and in honour;|en
94|4|5|5|不放縱私慾的邪情，像那不認識神的外邦人。|zh
95|4|5|5|Not in the passion of evil desires, like the Gentiles, who have no knowledge of God;|en
96|4|6|6|不要一個人在這事上越分，欺負他的弟兄；因為這一類的事，主必報應，正如我預先對你們說過，又切切囑咐你們的。|zh
97|4|6|6|And that no man may make attempts to get the better of his brother in business: for the Lord is the judge in all these things, as we said to you before and gave witness.|en
98|4|7|7|神召我們，本不是要我們沾染污穢，乃是要我們成為聖潔。|zh
99|4|7|7|Because it is God's purpose that our way of life may be not unclean but holy.|en
100|4|8|8|所以那棄絕的，不是棄絕人，乃是棄絕那賜聖靈給你們的神。|zh
101|4|8|8|Whoever, then, goes against this word, goes against not man but God, who gives his Holy Spirit to you.|en
102|4|9|9|論到弟兄們相愛，不用人寫信給你們；因為你們自己蒙了神的教訓，叫你們彼此相愛。|zh
103|4|9|9|But about loving the brothers, there is no need for me to say anything to you in this letter: for you have the teaching of God that love for one another is right and necessary;|en
104|4|10|10|你們向馬其頓全地的眾弟兄固然是這樣行，但我勸弟兄們要更加勉勵。|zh
105|4|10|10|And, truly, you are lovers of all the brothers in Macedonia; but it is our desire that your love may be increased still more;|en
106|4|11|11|又要立志作安靜人，辦自己的事，親手做工，正如我們從前所吩咐你們的，|zh
107|4|11|11|And that you may take pride in being quiet and doing your business, working with your hands as we gave you orders;|en
108|4|12|12|叫你們可以向外人行事端正，自己也就沒有甚麼缺乏了。|zh
109|4|12|12|That you may be respected by those who are outside, and may have need of nothing.|en
110|4|13|13|論到睡了的人，我們不願意弟兄們不知道，恐怕你們憂傷，像那些沒有指望的人一樣。|zh
111|4|13|13|But it is our desire, brothers, that you may be certain about those who are sleeping; so that you may have no need for sorrow, as others have who are without hope.|en
112|4|14|14|我們若信耶穌死而復活了，那已經在耶穌裡睡了的人，神也必將他與耶穌一同帶來。|zh
113|4|14|14|For if we have faith that Jesus underwent death and came back again, even so those who are sleeping will come again with him by God's power.|en
114|4|15|15|我們現在照主的話告訴你們一件事：我們這活著還存留到主降臨的人，斷不能在那已經睡了的人之先。|zh
115|4|15|15|For this we say to you by the word of the Lord, that we who are still living at the coming of the Lord, will not go before those who are sleeping.|en
116|4|16|16|因為主必親自從天降臨，有呼叫的聲音和天使長的聲音，又有神的號吹響；那在基督裡死了的人必先復活。|zh
117|4|16|16|Because the Lord himself will come down from heaven with a word of authority, with the voice of the chief angel, with the sound of a horn: and the dead in Christ will come to life first;|en
118|4|17|17|以後我們這活著還存留的人必和他們一同被提到雲裡，在空中與主相遇。這樣，我們就要和主永遠同在。|zh
119|4|17|17|Then we who are still living will be taken up together with them into the clouds to see the Lord in the air: and so will we be for ever with the Lord.|en
120|4|18|18|所以，你們當用這些話彼此勸慰。|zh
121|4|18|18|So then, give comfort to one another with these words.|en
122|5|1|1|弟兄們，論到時候、日期，不用寫信給你們；|zh
123|5|1|1|But about the times and their order, my brothers, there is no need for me to say anything to you.|en
124|5|2|2|因為你們自己明明曉得，主的日子來到，好像夜間的賊一樣。|zh
125|5|2|2|For you yourselves have the knowledge that the day of the Lord will come like a thief in the night.|en
126|5|3|3|人正說平安穩妥的時候，災禍忽然臨到他們，如同產難臨到懷胎的婦人一樣。他們絕不能逃脫。|zh
127|5|3|3|When they say, There is peace and no danger, then sudden destruction will come on them, as birth-pains on a woman with child; and they will not be able to get away from it.|en
128|5|4|4|弟兄們，你們卻不在黑暗裡，叫那日子臨到你們像賊一樣。|zh
129|5|4|4|But you, my brothers, are not in the dark, for that day to overtake you like a thief:|en
130|5|5|5|你們都是光明之子，都是白晝之子。我們不是屬黑夜的，也不是屬幽暗的。|zh
131|5|5|5|For you are all sons of light and of the day: we are not of the night or of the dark.|en
132|5|6|6|所以我們不要睡覺像別人一樣，總要儆醒謹守。|zh
133|5|6|6|So then, let us not take our rest as the others do, but let us be self-controlled and awake.|en
134|5|7|7|因為睡了的人是在夜間睡，醉了的人是在夜間醉。|zh
135|5|7|7|For those who are sleeping do so in the night; and those who are the worse for drink are so in the night;|en
136|5|8|8|但我們既然屬乎白晝，就應當謹守，把信和愛當作護心鏡遮胸，把得救的盼望當作頭盔戴上。|zh
137|5|8|8|But let us, who are of the day, be serious, putting on the breastplate of faith and love, and on our heads, the hope of salvation.|en
138|5|9|9|因為神不是預定我們受刑，乃是預定我們藉著我們主耶穌基督得救。|zh
139|5|9|9|For God's purpose for us is not wrath, but salvation through our Lord Jesus Christ,|en
140|5|10|10|他替我們死，叫我們無論醒著、睡著，都與他同活。|zh
141|5|10|10|Who was put to death for us, so that, awake or sleeping, we may have a part in his life.|en
142|5|11|11|所以，你們該彼此勸慰，互相建立，正如你們素常所行的。|zh
143|5|11|11|So then, go on comforting and building up one another, as you have been doing.|en
144|5|12|12|弟兄們，我們勸你們敬重那在你們中間勞苦的人，就是在主裡面治理你們、勸戒你們的。|zh
145|5|12|12|But we make this request to you, my brothers: give attention to those who are working among you, who are over you in the Lord to keep order among you;|en
146|5|13|13|又因他們所做的工，用愛心格外尊重他們。你們也要彼此和睦。|zh
147|5|13|13|And have a high opinion of them in love because of their work. Be at peace among yourselves.|en
148|5|14|14|我們又勸弟兄們，要警戒不守規矩的人，勉勵灰心的人，扶助軟弱的人，也要向眾人忍耐。|zh
149|5|14|14|And our desire is that you will keep control over those whose lives are not well ordered, giving comfort to the feeble-hearted, supporting those with little strength, and putting up with much from all.|en
150|5|15|15|你們要謹慎，無論是誰都不可以惡報惡；或是彼此相待，或是待眾人，常要追求良善。|zh
151|5|15|15|Let no one give evil for evil; but ever go after what is good, for one another and for all.|en
152|5|16|16|要常常喜樂，|zh
153|5|16|16|Have joy at all times.|en
154|5|17|17|不住的禱告，|zh
155|5|17|17|Keep on with your prayers.|en
156|5|18|18|凡事謝恩；因為這是神在基督耶穌裡向你們所定的旨意。|zh
157|5|18|18|In everything give praise: for this is the purpose of God in Christ Jesus for you.|en
158|5|19|19|不要銷滅聖靈的感動；|zh
159|5|19|19|Do not put out the light of the Spirit;|en
160|5|20|20|不要藐視先知的講論。|zh
161|5|20|20|Do not make little of the words of the prophets;|en
162|5|21|21|但要凡事察驗，善美的要持守，|zh
163|5|21|21|Let all things be tested; keep to what is good;|en
164|5|22|22|各樣的惡事要禁戒不做。|zh
165|5|22|22|Keep from every form of evil.|en
166|5|23|23|願賜平安的神親自使你們全然成聖！又願你們的靈與魂與身子得蒙保守，在我主耶穌基督降臨的時候，完全無可指摘！|zh
167|5|23|23|And may the God of peace himself make you holy in every way; and may your spirit and soul and body be free from all sin at the coming of our Lord Jesus Christ.|en
168|5|24|24|那召你們的本是信實的，他必成就這事。|zh
169|5|24|24|God, by whom you have been marked out in his purpose, is unchanging and will make it complete.|en
170|5|25|25|請弟兄們為我們禱告。|zh
171|5|25|25|Brothers, keep us in mind in your prayers.|en
172|5|26|26|與眾弟兄親嘴問安，務要聖潔。|zh
173|5|26|26|Give all the brothers a holy kiss.|en
174|5|27|27|我指著主囑咐你們，要把這信念給眾弟兄聽。|zh
175|5|27|27|I give orders in the name of the Lord that all the brothers are to be present at the reading of this letter.|en
176|5|28|28|願我主耶穌基督的恩常與你們同在！|zh
177|5|28|28|The grace of our Lord Jesus Christ be with you.|en
