|chapter|sec|no|content|lang
20|1|11|11|耶和華說：你們所獻的許多祭物與我何益呢？公綿羊的燔祭和肥畜的脂油，我已經夠了；公牛的血，羊羔的血，公山羊的血，我都不喜悅。|zh
21|1|11|11|What use to me is the number of the offerings which you give me? says the Lord; your burned offerings of sheep, and the best parts of fat cattle, are a weariness to me; I take no pleasure in the blood of oxen, or of lambs, or of he-goats.|en
22|1|12|12|你們來朝見我，誰向你們討這些，使你們踐踏我的院宇呢？|zh
23|1|12|12|At whose request do you come before me, making my house unclean with your feet?|en
24|1|13|13|你們不要再獻虛浮的供物。香品是我所憎惡的；月朔和安息日，並宣召的大會，也是我所憎惡的；作罪孽，又守嚴肅會，我也不能容忍。|zh
25|1|13|13|Give me no more false offerings; the smoke of burning flesh is disgusting to me, so are your new moons and Sabbaths and your holy meetings.|en
26|1|14|14|你們的月朔和節期，我心裡恨惡，我都以為麻煩；我擔當，便不耐煩。|zh
27|1|14|14|Your new moons and your regular feasts are a grief to my soul: they are a weight in my spirit; I am crushed under them.|en
28|1|15|15|你們舉手禱告，我必遮眼不看；就是你們多多地祈禱，我也不聽。你們的手都滿了殺人的血。|zh
29|1|15|15|And when your hands are stretched out to me, my eyes will be turned away from you: even though you go on making prayers, I will not give ear: your hands are full of blood.|en
30|1|16|16|你們要洗濯、自潔，從我眼前除掉你們的惡行，要止住作惡，|zh
31|1|16|16|Be washed, make yourselves clean; put away the evil of your doings from before my eyes; let there be an end of sinning;|en
32|1|17|17|學習行善，尋求公平，解救受欺壓的；給孤兒伸冤，為寡婦辨屈。|zh
33|1|17|17|Take pleasure in well-doing; let your ways be upright, keep down the cruel, give a right decision for the child who has no father, see to the cause of the widow.|en
34|1|18|18|耶和華說：你們來，我們彼此辯論。你們的罪雖像硃紅，必變成雪白；雖紅如丹顏，必白如羊毛。|zh
35|1|18|18|Come now, and let us have an argument together, says the Lord: how may your sins which are red like blood be white as snow? how may their dark purple seem like wool?|en
36|1|19|19|你們若甘心聽從，必吃地上的美物，|zh
37|1|19|19|If you will give ear to my word and do it, the good things of the land will be yours;|en
38|1|20|20|若不聽從，反倒悖逆，必被刀劍吞滅。這是耶和華親口說的。|zh
39|1|20|20|But if your hearts are turned against me, I will send destruction on you by the sword; so the Lord has said.|en
40|1|21|21|可歎，忠信的城變為妓女！從前充滿了公平，公義居在其中，現今卻有兇手居住。|zh
41|1|21|21|The upright town has become untrue; there was a time when her judges gave right decisions, when righteousness had a resting-place in her, but now she is full of those who take men's lives.|en
42|1|22|22|你的銀子變為渣滓；你的酒用水攙對。|zh
43|1|22|22|Your silver is no longer true metal, your wine is mixed with water.|en
44|1|23|23|你的官長居心悖逆，與盜賊作伴，各都喜愛賄賂，追求贓私。他們不為孤兒伸冤；寡婦的案件也不得呈到他們面前。|zh
45|1|23|23|Your chiefs have gone against the Lord, they have become friends of thieves; every one of them is looking for profit and going after rewards; they do not give right decisions for the child who has no father, and they do not let the cause of the widow come before them.|en
46|1|24|24|因此，主─萬軍之耶和華、以色列的大能者說：哎！我要向我的對頭雪恨，向我的敵人報仇。|zh
47|1|24|24|For this reason the Lord, the Lord of armies, the Strong One of Israel, has said, I will put an end to my haters, and send punishment on those who are against me;|en
48|1|25|25|我必反手加在你身上，煉盡你的渣滓，除淨你的雜質。|zh
49|1|25|25|And my hand will again be on you, washing away what is unclean as with soap, and taking away all your false metal;|en
50|1|26|26|我也必復還你的審判官，像起初一樣，復還你的謀士，像起先一般。然後，你必稱為公義之城，忠信之邑。|zh
51|1|26|26|And I will give you judges again as at the first, and wise guides as in the past; then you will be named, The Town of Righteousness, the true town.|en
52|1|27|27|錫安必因公平得蒙救贖；其中歸正的人必因公義得蒙救贖。|zh
53|1|27|27|Upright acts will be the price of Zion's forgiveness, and by righteousness will men be living there.|en
54|1|28|28|但悖逆的和犯罪的必一同敗亡；離棄耶和華的必致消滅。|zh
55|1|28|28|But a common destruction will overtake sinners and evil-doers together, and those who have gone away from the Lord will be cut off.|en
56|1|29|29|那等人必因你們所喜愛的橡樹抱愧；你們必因所選擇的園子蒙羞。|zh
57|1|29|29|For you will be put to shame because of the trees of your desire, and because of the gardens of your pleasure.|en
58|1|30|30|因為，你們必如葉子枯乾的橡樹，好像無水澆灌的園子。|zh
59|1|30|30|For you will be like a tree whose leaves have become dry, and like a garden without water.|en
60|1|31|31|有權勢的必如麻瓤；他的工作好像火星，都要一同焚燬，無人撲滅。|zh
61|1|31|31|And the strong will be as food for the fire, and his work as a flame; and they will be burned together, with no one to put out the fire.|en
62|2|1|1|亞摩斯的兒子以賽亞得默示，論到猶大和耶路撒冷。|zh
63|2|1|1|The word which Isaiah, the son of Amoz, saw about Judah and Jerusalem.|en
64|2|2|2|末後的日子，耶和華殿的山必堅立，超乎諸山，高舉過於萬嶺；萬民都要流歸這山。|zh
65|2|2|2|And it will come about in the last days, that the mountain of the Lord will be placed on the top of the mountains, and be lifted up over the hills; and all nations will come to it.|en
66|2|3|3|必有許多國的民前往，說：來吧，我們登耶和華的山，奔雅各神的殿。主必將他的道教訓我們；我們也要行他的路。因為訓誨必出於錫安；耶和華的言語必出於耶路撒冷。|zh
67|2|3|3|And the peoples will say, Come, and let us go up to the mountain of the Lord, to the house of the God of Jacob: and he will give us knowledge of his ways, and we will be guided by his word; for out of Zion the law will go out, and the word of the Lord from Jerusalem.|en
68|2|4|4|他必在列國中施行審判，為許多國民斷定是非。他們要將刀打成犁頭，把槍打成鐮刀。這國不舉刀攻擊那國；他們也不再學習戰事。|zh
69|2|4|4|And he will be the judge between the nations, and the peoples will be ruled by his decisions: and their swords will be turned into plough-blades, and their spears into vine-knives: no longer will the nations be turning their swords against one another, and the knowledge of war will be gone for ever.|en
70|2|5|5|雅各家啊，來吧！我們在耶和華的光明中行走。|zh
71|2|5|5|O family of Jacob, come, and let us go in the light of the Lord.|en
72|2|6|6|耶和華，你離棄了你百姓雅各家，是因他們充滿了東方的風俗，作觀兆的，像非利士人一樣，並與外邦人擊掌。|zh
73|2|6|6|For you, O Lord, have given up your people, the family of Jacob, because they are full of the evil ways of the east, and make use of secret arts like the Philistines, and are friends with the children of strange countries.|en
74|2|7|7|他們的國滿了金銀，財寶也無窮；他們的地滿了馬匹，車輛也無數。|zh
75|2|7|7|And their land is full of silver and gold, and there is no end to their stores; their land is full of horses, and there is no end to their carriages.|en
76|2|8|8|他們的地滿了偶像；他們跪拜自己手所造的，就是自己指頭所做的。|zh
77|2|8|8|Their land is full of images; they give worship to the work of their hands, even to that which their fingers have made.|en
78|2|9|9|卑賤人屈膝；尊貴人下跪；所以不可饒恕他們。|zh
79|2|9|9|And the poor man's head is bent, and the great man goes down on his face: for this cause there will be no forgiveness for their sin.|en
80|2|10|10|你當進入巖穴，藏在土中，躲避耶和華的驚嚇和他威嚴的榮光。|zh
81|2|10|10|Go into a hole in the rock, covering yourselves with dust, in fear of the Lord, before the glory of his power.|en
82|2|11|11|到那日，眼目高傲的必降為卑；性情狂傲的都必屈膝；惟獨耶和華被尊崇。|zh
83|2|11|11|The high looks of man will be put to shame, and the pride of men will be made low, and only the Lord will be lifted up in that day.|en
84|2|12|12|必有萬軍耶和華降罰的一個日子，要臨到驕傲狂妄的；一切自高的都必降為卑；|zh
85|2|12|12|For the day of the Lord of armies is coming on all the pride of men, and on all who are high and lifted up;|en
86|2|13|13|又臨到利巴嫩高大的香柏樹和巴珊的橡樹；|zh
87|2|13|13|And on all the high trees of Lebanon, and on all the strong trees of Bashan;|en
88|2|14|14|又臨到一切高山的峻嶺；|zh
89|2|14|14|And on all the high mountains, and on all the hills which are lifted up;|en
90|2|15|15|又臨到高臺和堅固城牆；|zh
91|2|15|15|And on every high tower, and on every strong wall;|en
92|2|16|16|又臨到他施的船隻並一切可愛的美物。|zh
93|2|16|16|And on all the ships of Tarshish, and on all the fair boats.|en
94|2|17|17|驕傲的必屈膝；狂妄的必降卑。在那日，惟獨耶和華被尊崇；|zh
95|2|17|17|And the high looks of man will be put to shame, and the pride of men will be made low: and only the Lord will be lifted up in that day.|en
96|2|18|18|偶像必全然廢棄。|zh
97|2|18|18|And the images will never be seen again.|en
98|2|19|19|耶和華興起，使地大震動的時候，人就進入石洞，進入土穴，躲避耶和華的驚嚇和他威嚴的榮光。|zh
99|2|19|19|And men will go into cracks of the rocks, and into holes of the earth, for fear of the Lord, and before the glory of his power, when he comes out of his place, shaking the earth with his strength.|en
100|2|20|20|到那日，人必將為拜而造的金偶像、銀偶像拋給田鼠和蝙蝠。|zh
101|2|20|20|In that day men will put their images of silver and of gold, which they made for worship, in the keeping of the beasts of the dark places;|en
102|2|21|21|到耶和華興起，使地大震動的時候，人好進入磐石洞中和巖石穴裡，躲避耶和華的驚嚇和他威嚴的榮光。|zh
103|2|21|21|To take cover in the cracks of the rocks, and in the holes of the hills, for fear of the Lord, and before the glory of his power, when he comes out of his place, shaking the earth with his strength.|en
104|2|22|22|你們休要倚靠世人。他鼻孔裡不過有氣息；他在一切事上可算甚麼呢？|zh
105|2|22|22|Have no more to do with man, whose life is only a breath, for he is of no value.|en
106|3|1|1|主─萬軍之耶和華從耶路撒冷和猶大，除掉眾人所倚靠的，所仗賴的，就是所倚靠的糧，所仗賴的水；|zh
107|3|1|1|For the Lord, the Lord of armies, is about to take away from Jerusalem and from Judah all their support; their store of bread and of water;|en
108|3|2|2|除掉勇士和戰士，審判官和先知，占卜的和長老，|zh
109|3|2|2|The strong man and the man of war; the judge and the prophet; the man who has knowledge of secret arts, and the man who is wise because of his years;|en
110|3|3|3|五十夫長和尊貴人，謀士和有巧藝的，以及妙行法術的。|zh
111|3|3|3|The captain of fifty, and the man of high position, and the wise guide, and the wonder-worker, and he who makes use of secret powers.|en
112|3|4|4|主說：我必使孩童作他們的首領，使嬰孩轄管他們。|zh
113|3|4|4|And I will make children their chiefs, and foolish ones will have rule over them.|en
114|3|5|5|百姓要彼此欺壓；各人受鄰舍的欺壓。少年人必侮慢老年人；卑賤人必侮慢尊貴人。|zh
115|3|5|5|And the people will be crushed, every one by his neighbour; the young will be full of pride against the old, and those of low position will be lifted up against the noble.|en
116|3|6|6|人在父家拉住弟兄，說：你有衣服，可以作我們的官長。這敗落的事歸在你手下吧！|zh
117|3|6|6|When one man puts his hand on another in his father's house, and says, You have clothing, be our ruler and be responsible for us in our sad condition:|en
118|3|7|7|那時，他必揚聲說：我不作醫治你們的人；因我家中沒有糧食，也沒有衣服，你們不可立我作百姓的官長。|zh
119|3|7|7|Then he will say with an oath, I will not be a helper, for in my house there is no bread or clothing: I will not let you make me a ruler of the people.|en
120|3|8|8|耶路撒冷敗落，猶大傾倒；因為他們的舌頭和行為與耶和華反對，惹了他榮光的眼目。|zh
121|3|8|8|For Jerusalem has become feeble, and destruction has come on Judah, because their words and their acts are against the Lord, moving the eyes of his glory to wrath.|en
122|3|9|9|他們的面色證明自己的不正；他們述說自己的罪惡，並不隱瞞，好像所多瑪一樣。他們有禍了！因為作惡自害。|zh
123|3|9|9|Their respect for a man's position is a witness against them; and their sin is open to the view of all; like that of Sodom, it is not covered. A curse on their soul! for the measure of their sin is full.|en
124|3|10|10|你們要論義人說：他必享福樂，因為要吃自己行為所結的果子。|zh
125|3|10|10|Happy is the upright man! for he will have joy of the fruit of his ways.|en
126|3|11|11|惡人有禍了！他必遭災難！因為要照自己手所行的受報應。|zh
127|3|11|11|Unhappy is the sinner! for the reward of his evil doings will come on him.|en
128|3|12|12|至於我的百姓，孩童欺壓他們，婦女轄管他們。我的百姓啊，引導你的使你走錯，並毀壞你所行的道路。|zh
129|3|12|12|As for my people, their ruler is acting like a child, and those who have authority over them are women. O my people, your guides are the cause of your wandering, turning your footsteps out of the right way.|en
130|3|13|13|耶和華起來辯論，站著審判眾民。|zh
131|3|13|13|The Lord is ready to take up his cause against his people, and is about to come forward as their judge.|en
132|3|14|14|耶和華必審問他民中的長老和首領，說：吃盡葡萄園果子的就是你們；向貧窮人所奪的都在你們家中。|zh
133|3|14|14|The Lord comes to be the judge of their responsible men and of their rulers: it is you who have made waste the vine-garden, and in your houses is the property of the poor which you have taken by force.|en
134|3|15|15|主─萬軍之耶和華說：你們為何壓制我的百姓，搓磨貧窮人的臉呢？|zh
135|3|15|15|By what right are you crushing my people, and putting a bitter yoke on the necks of the poor? This is the word of the Lord, the Lord of armies.|en
136|3|16|16|耶和華又說：因為錫安的女子狂傲，行走挺項，賣弄眼目，俏步徐行，腳下玎璫，|zh
137|3|16|16|Again, the Lord has said, Because the daughters of Zion are full of pride, and go with outstretched necks and wandering eyes, with their foot-chains sounding when they go:|en
138|3|17|17|所以，主必使錫安的女子頭長禿瘡；耶和華又使他們赤露下體。|zh
139|3|17|17|The Lord will send disease on the heads of the daughters of Zion, and the Lord will let their secret parts be seen.|en
140|3|18|18|到那日，主必除掉他們華美的腳釧、髮網、月牙圈、|zh
141|3|18|18|In that day the Lord will take away the glory of their foot-rings, and their sun-jewels, and their moon-ornaments,|en
142|3|19|19|耳環、手鐲、蒙臉的帕子、|zh
143|3|19|19|The ear-rings, and the chains, and the delicate clothing,|en
144|3|20|20|華冠、足鍊、華帶、香盒、符囊、|zh
145|3|20|20|The head-bands, and the arm-chains, and the worked bands, and the perfume-boxes, and the jewels with secret powers,|en
146|3|21|21|戒指、鼻環、|zh
147|3|21|21|The rings, and the nose-jewels,|en
148|3|22|22|吉服、外套、雲肩、荷包、|zh
149|3|22|22|The feast-day dresses, and the robes, and the wide skirts, and the handbags,|en
150|3|23|23|手鏡、細麻衣、裹頭巾、蒙身的帕子。|zh
151|3|23|23|The looking-glasses, and the fair linen, and the high head-dresses, and the veils.|en
152|3|24|24|必有臭爛代替馨香，繩子代替腰帶，光禿代替美髮，麻衣繫腰代替華服，烙傷代替美容。|zh
153|3|24|24|And in the place of sweet spices will be an evil smell, and for a fair band a thick cord; for a well-dressed head there will be the cutting-off of the hair, and for a beautiful robe there will be the clothing of sorrow; the mark of the prisoner in place of the ornaments of the free.|en
154|3|25|25|你的男丁必倒在刀下；你的勇士必死在陣上。|zh
155|3|25|25|Your men will be put to the sword, and your men of war will come to destruction in the fight.|en
156|3|26|26|錫安（原文是他）的城門必悲傷、哀號；他必荒涼坐在地上。|zh
157|3|26|26|And in the public places of her towns will be sorrow and weeping; and she will be seated on the earth, waste and uncovered.|en
158|4|1|1|在那日，七個女人必拉住一個男人，說：我們吃自己的食物，穿自己的衣服，但求你許我們歸你名下；求你除掉我們的羞恥。|zh
159|4|1|1|And in that day seven women will put their hands on one man, saying, There will be no need for you to give us food or clothing, only let us go under your name, so that our shame may be taken away.|en
160|4|2|2|到那日，耶和華發生的苗必華美尊榮，地的出產必為以色列逃脫的人顯為榮華茂盛。|zh
161|4|2|2|In that day will the young growth of the Lord be beautiful in glory, and the fruit of the earth will be the pride of those who are still living in Israel.|en
162|4|3|3,4 |主以公義的靈和焚燒的靈，將錫安女子的污穢洗去，又將耶路撒冷中殺人的血除淨。那時，剩在錫安、留在耶路撒冷的，就是一切住耶路撒冷、在生命冊上記名的，必稱為聖。|zh
163|4|3|3|And it will come about that the rest of the living in Zion, and of those who have been kept from destruction in Jerusalem, will be named holy, even everyone who has been recorded for life in Jerusalem:|en
164|4|4|4|When Zion has been washed from her sin by the Lord, and Jerusalem made clean from her blood by a judging and a burning wind.|en
165|4|5|5|耶和華也必在錫安全山，並各會眾以上，使白日有煙雲，黑夜有火燄的光。因為在全榮耀之上必有遮蔽。|zh
166|4|5|5|And over every living-place on Mount Zion, all over all her meetings, the Lord will make a cloud and smoke by day, and the shining of a flaming fire by night, for over all, the glory of the Lord will be a cover and a tent;|en
167|4|6|6|必有亭子，白日可以得蔭避暑，也可以作為藏身之處，躲避狂風暴雨。|zh
168|4|6|6|And a shade in the daytime from the heat, and a safe cover from storm and from rain.|en
169|5|1|1|我要為我所親愛的唱歌，是我所愛者的歌，論他葡萄園的事：我所親愛的有葡萄園在肥美的山岡上。|zh
170|5|1|1|Let me make a song about my loved one, a song of love for his vine-garden. My loved one had a vine-garden on a fertile hill:|en
171|5|2|2|他刨挖園子，撿去石頭，栽種上等的葡萄樹，在園中蓋了一座樓，又鑿出壓酒池；指望結好葡萄，反倒結了野葡萄。|zh
172|5|2|2|And after working the earth of it with a spade, he took away its stones, and put in it a very special vine; and he put up a watchtower in the middle of it, hollowing out in the rock a place for the grape-crushing; and he was hoping that it would give the best grapes, but it gave common grapes.|en
173|5|3|3|耶路撒冷的居民和猶大人哪，請你們現今在我與我的葡萄園中，斷定是非。|zh
174|5|3|3|And now, you people of Jerusalem and you men of Judah, be the judges between me and my vine-garden.|en
175|5|4|4|我為我葡萄園所做之外，還有甚麼可做的呢？我指望結好葡萄，怎麼倒結了野葡萄呢？|zh
176|5|4|4|Is there anything which might have been done for my vine-garden which I have not done? why then, when I was hoping for the best grapes did it give me common grapes?|en
177|5|5|5|現在我告訴你們，我要向我葡萄園怎樣行：我必撤去籬笆，使他被吞滅，拆毀牆垣，使他被踐踏。|zh
178|5|5|5|And now, this is what I will do to my vine-garden: I will take away the circle of thorns round it, and it will be burned up; its wall will be broken down and the beasts of the field will go through it;|en
179|5|6|6|我必使他荒廢，不再修理，不再鋤刨，荊棘蒺藜倒要生長。我也必命雲不降雨在其上。|zh
180|5|6|6|And I will make it waste; its branches will not be touched with the knife, or the earth worked with the spade; but blackberries and thorns will come up in it: and I will give orders to the clouds not to send rain on it.|en
181|5|7|7|萬軍之耶和華的葡萄園就是以色列家；他所喜愛的樹就是猶大人。他指望的是公平，誰知倒有暴虐（或譯：倒流人血）；指望的是公義，誰知倒有冤聲。|zh
182|5|7|7|For the vine-garden of the Lord of armies is the people of Israel, and the men of Judah are the plant of his delight: and he was looking for upright judging, and there was blood; for righteousness, and there was a cry for help.|en
183|5|8|8|禍哉！那些以房接房，以地連地，以致不留餘地的，只顧自己獨居境內。|zh
184|5|8|8|Cursed are those who are joining house to house, and putting field to field, till there is no more living-space for any but themselves in all the land!|en
185|5|9|9|我耳聞萬軍之耶和華說：必有許多又大又美的房屋成為荒涼，無人居住。|zh
186|5|9|9|The Lord of armies has said to me secretly, Truly, numbers of great and fair houses will be waste, with no one living in them.|en
187|5|10|10|三十畝葡萄園只出一罷特酒；一賀梅珥穀種只結一伊法糧食。|zh
188|5|10|10|For ten fields of vines will only give one measure of wine, and a great amount of seed will only give a small measure of grain.|en
189|5|11|11|禍哉！那些清早起來追求濃酒，留連到夜深，甚至因酒發燒的人。|zh
190|5|11|11|Cursed are those who get up early in the morning to give themselves up to strong drink; who keep on drinking far into the night till they are heated with wine!|en
191|5|12|12|他們在筵席上彈琴，鼓瑟，擊鼓，吹笛，飲酒，卻不顧念耶和華的作為，也不留心他手所做的。|zh
192|5|12|12|And corded instruments and wind-instruments and wine are in their feasts: but they give no thought to the work of the Lord, and they are not interested in what his hands are doing.|en
193|5|13|13|所以，我的百姓因無知就被擄去；他們的尊貴人甚是飢餓，群眾極其乾渴。|zh
194|5|13|13|For this cause my people are taken away as prisoners into strange countries for need of knowledge: and their rulers are wasted for need of food, and their loud-voiced feasters are dry for need of water.|en
195|5|14|14|故此，陰間擴張其欲，開了無限量的口；他們的榮耀、群眾、繁華，並快樂的人都落在其中。|zh
196|5|14|14|For this cause the underworld has made wide its throat, opening its mouth without limit: and her glory, and the noise of her masses, and her loud-voiced feasters, will go down into it.|en
197|5|15|15|卑賤人被壓服；尊貴人降為卑；眼目高傲的人也降為卑。|zh
198|5|15|15|And the poor man's head is bent, and the great man goes down on his face, and the eyes of pride are put to shame:|en
199|5|16|16|惟有萬軍之耶和華因公平而崇高；聖者神因公義顯為聖。|zh
200|5|16|16|But the Lord of armies is lifted up as judge, and the Holy God is seen to be holy in righteousness.|en
201|5|17|17|那時，羊羔必來吃草，如同在自己的草場；豐肥人的荒場被遊行的人吃盡。|zh
202|5|17|17|Then the lambs will get food as in their grass-lands, and the fat cattle will be feasting in the waste places.|en
203|5|18|18|禍哉！那些以虛假之細繩牽罪孽的人！他們又像以套繩拉罪惡，|zh
204|5|18|18|Cursed are those who make use of ox-cords for pulling the evil thing, and the bands of a young ox for their sin!|en
205|5|19|19|說：任他急速行，趕快成就他的作為，使我們看看；任以色列聖者所謀劃的臨近成就，使我們知道。|zh
206|5|19|19|Who say, Let him do his work quickly, let him make it sudden, so that we may see it: let the design of the Holy One of Israel come near, so that it may be clear to us.|en
207|5|20|20|禍哉！那些稱惡為善，稱善為惡，以暗為光，以光為暗，以苦為甜，以甜為苦的人。|zh
208|5|20|20|Cursed are those who give the name of good to evil, and of evil to what is good: who make light dark, and dark light: who make bitter sweet, and sweet bitter!|en
209|5|21|21|禍哉！那些自以為有智慧，自看為通達的人。|zh
210|5|21|21|Cursed are those who seem wise to themselves, and who take pride in their knowledge!|en
211|5|22|22|禍哉！那些勇於飲酒，以能力調濃酒的人。|zh
212|5|22|22|Cursed are those who are strong to take wine, and great in making mixed drinks!|en
213|5|23|23|他們因受賄賂，就稱惡人為義，將義人的義奪去。|zh
214|5|23|23|Who for a reward give support to the cause of the sinner, and who take away the righteousness of the upright from him.|en
215|5|24|24|火苗怎樣吞滅碎秸，乾草怎樣落在火燄之中，照樣，他們的根必像朽物，他們的花必像灰塵飛騰；因為他們厭棄萬軍之耶和華的訓誨，藐視以色列聖者的言語。|zh
216|5|24|24|For this cause, as the waste of the grain is burned up by tongues of fire, and as the dry grass goes down before the flame, so their root will be like the dry stems of grain, and their flower will go up in dust: because they have gone against the law of the Lord of armies, and have given no honour to the word of the Holy One of Israel.|en
217|5|25|25|所以，耶和華的怒氣向他的百姓發作。他的手伸出攻擊他們，山嶺就震動；他們的屍首在街市上好像糞土。雖然如此，他的怒氣還未轉消；他的手仍伸不縮。|zh
218|5|25|25|For this reason the wrath of the Lord has been burning against his people, and his hand has been stretched out against them in punishment, and the hills were shaking, and their dead bodies were like waste in the open places of the town.|en
219|5|26|26|他必豎立大旗，招遠方的國民，發嘶聲叫他們從地極而來；看哪，他們必急速奔來。|zh
220|5|26|26|And he will let a flag be lifted up as a sign to a far-off nation, whistling to them from the ends of the earth: and they will come quickly and suddenly.|en
221|5|27|27|其中沒有疲倦的，絆跌的；沒有打盹的，睡覺的；腰帶並不放鬆，鞋帶也不折斷。|zh
222|5|27|27|There is no weariness among them, and no man is feeble-footed: they come without resting or sleeping, and the cord of their shoes is not broken.|en
223|5|28|28|他們的箭快利，弓也上了弦。馬蹄算如堅石，車輪好像旋風。|zh
224|5|28|28|Their arrows are sharp, and every bow is bent: the feet of their horses are like rock, and their wheels are like a rushing storm.|en
225|5|29|29|他們要吼叫，像母獅子，咆哮，像少壯獅子；他們要咆哮抓食，坦然叼去，無人救回。|zh
226|5|29|29|The sound of their armies will be like the voice of a lion, and their war-cry like the noise of young lions: with loud cries they will come down on their food and will take it away safely, and there will be no one to take it out of their hands.|en
227|5|30|30|那日，他們要向以色列人吼叫，像海浪匉訇；人若望地，只見黑暗艱難，光明在雲中變為昏暗。|zh
228|5|30|30|And his voice will be loud over him in that day like the sounding of the sea: and if a man's eyes are turned to the earth, it is all dark and full of trouble; and the light is made dark by thick clouds.|en
229|6|1|1|當烏西雅王崩的那年，我見主坐在高高的寶座上。他的衣裳垂下，遮滿聖殿。|zh
230|6|1|1|In the year of King Uzziah's death I saw the Lord seated in his place, high and lifted up, and the Temple was full of the wide skirts of his robe.|en
231|6|2|2|其上有撒拉弗侍立，各有六個翅膀：用兩個翅膀遮臉，兩個翅膀遮腳，兩個翅膀飛翔；|zh
232|6|2|2|Over him were the winged ones: every one had six wings; two for covering his face, two for covering his feed, and two for flight.|en
233|6|3|3|彼此呼喊說：聖哉！聖哉！聖哉！萬軍之耶和華；他的榮光充滿全地！|zh
234|6|3|3|And one said in a loud voice to another, Holy, holy, holy, is the Lord of armies: all the earth is full of his glory.|en
235|6|4|4|因呼喊者的聲音，門檻的根基震動，殿充滿了煙雲。|zh
236|6|4|4|And the bases of the door-pillars were shaking at the sound of his cry, and the house was full of smoke.|en
237|6|5|5|那時我說：禍哉！我滅亡了！因為我是嘴唇不潔的人，又住在嘴唇不潔的民中，又因我眼見大君王─萬軍之耶和華。|zh
238|6|5|5|Then I said, The curse is on me, and my fate is destruction; for I am a man of unclean lips, living among a people of unclean lips; for my eyes have seen the King, the Lord of armies.|en
239|6|6|6|有一撒拉弗飛到我跟前，手裡拿著紅炭，是用火剪從壇上取下來的，|zh
240|6|6|6|Then a winged one came to me with a burning coal in his hand, which he had taken from off the altar with the fire-spoon.|en
241|6|7|7|將炭沾我的口，說：看哪，這炭沾了你的嘴，你的罪孽便除掉，你的罪惡就赦免了。|zh
242|6|7|7|And after touching my mouth with it, he said, See, your lips have been touched with this; and your evil is taken away, and you are made clean from sin.|en
243|6|8|8|我又聽見主的聲音說：我可以差遣誰呢？誰肯為我們去呢？我說：我在這裡，請差遣我！|zh
244|6|8|8|And the voice of the Lord came to my ears, saying, Whom am I to send, and who will go for us? Then I said, Here am I, send me.|en
245|6|9|9|他說：你去告訴這百姓說：你們聽是要聽見，卻不明白；看是要看見，卻不曉得。|zh
