|chapter|sec|no|content|lang
84|3|12|12|耶和華如此說：牧人怎樣從獅子口中搶回兩條羊腿或半個耳朵，住撒瑪利亞的以色列人躺臥在床角上或鋪繡花毯的榻上，他們得救也不過如此。|zh
85|3|12|12|These are the words of the Lord: As the keeper of sheep takes out of the mouth of the lion two legs or part of an ear; so will the children of Israel be made safe, who are resting in Samaria on seats of honour or on the silk cushions of a bed.|en
86|3|13|13|主耶和華─萬軍之神說：當聽這話，警戒雅各家。|zh
87|3|13|13|Give ear now, and give witness against the family of Jacob, says the Lord God, the God of armies;|en
88|3|14|14|我討以色列罪的日子，也要討伯特利祭壇的罪；壇角必被砍下，墜落於地。|zh
89|3|14|14|For in the day when I give Israel punishment for his sins, I will send punishment on the altars of Beth-el, and the horns of the altar will be cut off and come down to the earth.|en
90|3|15|15|我要拆毀過冬和過夏的房屋。象牙的房屋也必毀滅；高大的房屋都歸無有。這是耶和華說的。|zh
91|3|15|15|And I will send destruction on the winter house with the summer house; the ivory houses will be falling down and the great houses will come to an end, says the Lord.|en
92|4|1|1|你們住撒瑪利亞山如巴珊母牛的啊，當聽我的話─你們欺負貧寒的，壓碎窮乏的，對家主說：拿酒來，我們喝罷！|zh
93|4|1|1|Give ear to this word, you cows of Bashan, who are in the hill of Samaria, by whom the poor are kept down, and those in need are crushed; who say to their lords, Get out the wine and give us drink.|en
94|4|2|2|主耶和華指著自己的聖潔起誓說：日子快到，人必用鉤子將你們鉤去，用魚鉤將你們餘剩的鉤去。|zh
95|4|2|2|The Lord God has taken an oath by his holy name, that the days are coming when they will take you away with hooks, and the rest of you with fish-hooks.|en
96|4|3|3|你們各人必從破口直往前行，投入哈門。這是耶和華說的。|zh
97|4|3|3|And you will go out through the broken places, every one going straight before her, and you will be sent into Harmon, says the Lord.|en
98|4|4|4|以色列人哪，任你們往伯特利去犯罪，到吉甲加增罪過；每日早晨獻上你們的祭物，每三日奉上你們的十分之一。|zh
99|4|4|4|Come to Beth-el and do evil; to Gilgal, increasing the number of your sins; come with your offerings every morning and your tenths every three days:|en
100|4|5|5|任你們獻有酵的感謝祭，把甘心祭宣傳報告給眾人，因為是你們所喜愛的。這是主耶和華說的。|zh
101|4|5|5|Let that which is leavened be burned as a praise-offering, let the news of your free offerings be given out publicly; for this is pleasing to you, O children of Israel, says the Lord.|en
102|4|6|6|我使你們在一切城中牙齒乾淨，在你們各處糧食缺乏，你們仍不歸向我。這是耶和華說的。|zh
103|4|6|6|But in all your towns I have kept food from your teeth, and in all your places there has been need of bread: and still you have not come back to me, says the Lord.|en
104|4|7|7|在收割的前三月，我使雨停止，不降在你們那裡；我降雨在這城，不降雨在那城；這塊地有雨，那塊地無雨；無雨的就枯乾了。|zh
105|4|7|7|And I have kept back the rain from you, when it was still three months before the grain-cutting: I sent rain on one town and kept it back from another: one part was rained on, and the part where there was no rain became a waste.|en
106|4|8|8|這樣，兩三城的人湊到一城去找水，卻喝不足；你們仍不歸向我。這是耶和華說的。|zh
107|4|8|8|So two or three towns went wandering to one town looking for water, and did not get enough: and still you have not come back to me, says the Lord.|en
108|4|9|9|我以旱風、霉爛攻擊你們，你們園中許多菜蔬、葡萄樹、無花果樹、橄欖樹都被剪蟲所吃；你們仍不歸向我。這是耶和華說的。|zh
109|4|9|9|I have sent destruction on your fields by burning and disease: the increase of your gardens and your vine-gardens, your fig-trees and your olive-trees, has been food for worms: and still you have not come back to me, says the Lord.|en
110|4|10|10|我降瘟疫在你們中間，像在埃及一樣；用刀殺戮你們的少年人，使你們的馬匹被擄掠，營中屍首的臭氣撲鼻；你們仍不歸向我。這是耶和華說的。|zh
111|4|10|10|I have sent disease among you, as it was in Egypt: I have put your young men to the sword, and have taken away your horses; I have made the evil smell from your tents come up to your noses: and still you have not come back to me, says the Lord.|en
112|4|11|11|我傾覆你們中間的城邑，如同我從前傾覆所多瑪、蛾摩拉一樣，使你們好像從火中抽出來的一根柴；你們仍不歸向我。這是耶和華說的。|zh
113|4|11|11|And I have sent destruction among you, as when God sent destruction on Sodom and Gomorrah, and you were like a burning stick pulled out of the fire: and still you have not come back to me, says the Lord.|en
114|4|12|12|以色列啊，我必向你如此行；以色列啊，我既這樣行，你當預備迎見你的神。|zh
115|4|12|12|So this is what I will do to you, O Israel: and because I will do this to you, be ready for a meeting with your God, O Israel.|en
116|4|13|13|那創山、造風、將心意指示人、使晨光變為幽暗、腳踏在地之高處的，他的名是耶和華─萬軍之神。|zh
117|4|13|13|For see, he who gave form to the mountains and made the wind, giving knowledge of his purpose to man, who makes the morning dark, and is walking on the high places of the earth: the Lord, the God of armies, is his name.|en
118|5|1|1|以色列家啊，要聽我為你們所作的哀歌：|zh
119|5|1|1|Give ear to this word, my song of sorrow over you, O children of Israel.|en
120|5|2|2|以色列民（原文是處女）跌倒，不得再起；躺在地上，無人攙扶。|zh
121|5|2|2|The virgin of Israel has been made low, never again to be lifted up: she is stretched out by herself on her land; there is no one to put her on her feet again.|en
122|5|3|3|主耶和華如此說：以色列家的城發出一千兵的，只剩一百；發出一百的，只剩十個。|zh
123|5|3|3|For these are the words of the Lord God: The town which was able to send out a thousand, will have only a hundred; and that which sent out a hundred, will have only ten, in Israel.|en
124|5|4|4|耶和華向以色列家如此說：你們要尋求我，就必存活。|zh
125|5|4|4|For these are the words of the Lord to the children of Israel: Let your hearts be turned to me, so that you may have life:|en
126|5|5|5|不要往伯特利尋求，不要進入吉甲，不要過到別是巴；因為吉甲必被擄掠，伯特利也必歸於無有。|zh
127|5|5|5|Do not be looking for help to Beth-el, and do not go to Gilgal, or make your way to Beer-sheba: for Gilgal will certainly be taken prisoner, and Beth-el will come to nothing.|en
128|5|6|6|要尋求耶和華，就必存活，免得他在約瑟家像火發出，在伯特利焚燒，無人撲滅。|zh
129|5|6|6|Go to the Lord for help so that you may have life; for fear that he may come like fire bursting out in the family of Joseph, causing destruction, and there will be no one to put it out in Beth-el.|en
130|5|7|7|你們這使公平變為茵蔯、將公義丟棄於地的，|zh
131|5|7|7|You who make the work of judging a bitter thing, crushing down righteousness to the earth;|en
132|5|8|8|要尋求那造昴星和參星，使死蔭變為晨光，使白日變為黑夜，命海水來澆在地上的─耶和華是他的名；|zh
133|5|8|8|Go for help to him who makes Orion and the Pleiades, by whom the deep dark is turned into morning, who makes the day black with night; whose voice goes out to the waters of the sea, sending them out over the face of the earth: the Lord is his name;|en
134|5|9|9|他使力強的忽遭滅亡，以致保障遭遇毀壞。|zh
135|5|9|9|Who sends sudden destruction on the strong, so that destruction comes on the walled town.|en
136|5|10|10|你們怨恨那在城門口責備人的，憎惡那說正直話的。|zh
137|5|10|10|They have hate for him who makes protest against evil in the public place, and he whose words are upright is disgusting to them.|en
138|5|11|11|你們踐踏貧民，向他們勒索麥子；你們用鑿過的石頭建造房屋，卻不得住在其內；栽種美好的葡萄園，卻不得喝所出的酒。|zh
139|5|11|11|So because the poor man is crushed under your feet, and you take taxes from him of grain: you have made for yourselves houses of cut stone, but you will not take your rest in them; the fair vine-gardens planted by your hands will not give you wine.|en
140|5|12|12|我知道你們的罪過何等多，你們的罪惡何等大。你們苦待義人，收受賄賂，在城門口屈枉窮乏人。|zh
141|5|12|12|For I have seen how your evil-doing is increased and how strong are your sins, you troublers of the upright, who take rewards and do wrong to the cause of the poor in the public place.|en
142|5|13|13|所以通達人見這樣的時勢必靜默不言，因為時勢真惡。|zh
143|5|13|13|So the wise will say nothing in that time; for it is an evil time.|en
144|5|14|14|你們要求善，不要求惡，就必存活。這樣，耶和華─萬軍之神必照你們所說的與你們同在。|zh
145|5|14|14|Go after good and not evil, so that life may be yours: and so the Lord, the God of armies, will be with you, as you say.|en
146|5|15|15|要惡惡好善，在城門口秉公行義；或者耶和華─萬軍之神向約瑟的餘民施恩。|zh
147|5|15|15|Be haters of evil and lovers of good, and let right be done in the public place: it may be that the Lord, the God of armies, will have mercy on the rest of Joseph.|en
148|5|16|16|主耶和華─萬軍之神如此說：在一切寬闊處必有哀號的聲音；在各街市上必有人說：哀哉！哀哉！又必叫農夫來哭號，叫善唱哀歌的來舉哀。|zh
149|5|16|16|So these are the words of the Lord, the God of armies, the Lord: There will be weeping in all the open spaces; and in all the streets they will say, Sorrow! sorrow! and they will get in the farmer to the weeping, and the makers of sad songs to give cries of grief.|en
150|5|17|17|在各葡萄園必有哀號的聲音，因為我必從你中間經過。這是耶和華說的。|zh
151|5|17|17|In all the vine-gardens there will be cries of grief: for I will go through among you, says the Lord.|en
152|5|18|18|想望耶和華日子來到的有禍了！你們為何想望耶和華的日子呢？那日黑暗沒有光明，|zh
153|5|18|18|Sorrow to you who are looking for the day of the Lord! what is the day of the Lord to you? it is dark and not light.|en
154|5|19|19|景況好像人躲避獅子又遇見熊，或是進房屋以手靠牆，就被蛇咬。|zh
155|5|19|19|As if a man, running away from a lion, came face to face with a bear; or went into the house and put his hand on the wall and got a bite from a snake.|en
156|5|20|20|耶和華的日子不是黑暗沒有光明麼？不是幽暗毫無光輝麼？|zh
157|5|20|20|Will not the day of the Lord be dark and not light? even very dark, with no light shining in it?|en
158|5|21|21|我厭惡你們的節期，也不喜悅你們的嚴肅會。|zh
159|5|21|21|Your feasts are disgusting to me, I will have nothing to do with them; I will take no delight in your holy meetings.|en
160|5|22|22|你們雖然向我獻燔祭和素祭，我卻不悅納，也不顧你們用肥畜獻的平安祭；|zh
161|5|22|22|Even if you give me your burned offerings and your meal offerings, I will not take pleasure in them: I will have nothing to do with the peace-offerings of your fat beasts.|en
162|5|23|23|要使你們歌唱的聲音遠離我，因為我不聽你們彈琴的響聲。|zh
163|5|23|23|Take away from me the noise of your songs; my ears are shut to the melody of your instruments.|en
164|5|24|24|惟願公平如大水滾滾，使公義如江河滔滔。|zh
165|5|24|24|But let the right go rolling on like waters, and righteousness like an ever-flowing stream.|en
166|5|25|25|以色列家啊，你們在曠野四十年，豈是將祭物和供物獻給我呢？|zh
167|5|25|25|Did you come to me with offerings of beasts and meal offerings in the waste land for forty years, O Israel?|en
168|5|26|26|你們抬著為自己所造之摩洛的帳幕和偶像的龕，並你們的神星。|zh
169|5|26|26|Truly, you will take up Saccuth your king and Kaiwan your images, the star of your god, which you made for yourselves.|en
170|5|27|27|所以我要把你們擄到大馬色以外。這是耶和華、名為萬軍之神說的。|zh
171|5|27|27|And I will send you away as prisoners farther than Damascus, says the Lord, whose name is the God of armies.|en
172|6|1|1|國為列國之首，人最著名，且為以色列家所歸向，在錫安和撒瑪利亞山安逸無慮的，有禍了！|zh
173|6|1|1|Sorrow to those who are resting in comfort in Zion, and to those who have no fear of danger in the mountain of Samaria, the noted men of the chief of the nations, to whom the people of Israel come!|en
174|6|2|2|你們要過到甲尼察看，從那裡往大城哈馬去，又下到非利士人的迦特。看那些比你們的國還強嗎？境界比你們的境界還寬嗎？|zh
175|6|2|2|Go on to Calneh and see; and from there go to Hamath the great; then go down to Gath of the Philistines: are you better than these kingdoms? or is your land wider than theirs?|en
176|6|3|3|你們以為降禍的日子還遠，坐在位上盡行強暴（或譯：行強暴使審判臨近）。|zh
177|6|3|3|You who put far away the evil day, causing the rule of the violent to come near;|en
178|6|4|4|你們躺臥在象牙床上，舒身在榻上，吃群中的羊羔，棚裡的牛犢；|zh
179|6|4|4|Who are resting on beds of ivory, stretched out on soft seats, feasting on lambs from the flock and young oxen from the cattle-house;|en
180|6|5|5|彈琴鼓瑟，唱消閑的歌曲，為自己製造樂器，如同大衛所造的；|zh
181|6|5|5|Making foolish songs to the sound of corded instruments, and designing for themselves instruments of music, like David;|en
182|6|6|6|以大碗喝酒，用上等的油抹身，卻不為約瑟的苦難擔憂。|zh
183|6|6|6|Drinking wine in basins, rubbing themselves with the best oils; but they have no grief for the destruction of Joseph.|en
184|6|7|7|所以這些人必在被擄的人中首先被擄，舒身的人荒宴之樂必消滅了。|zh
185|6|7|7|So now they will go away prisoners with the first of those who are made prisoners, and the loud cry of those who were stretched out will come to an end.|en
186|6|8|8|主耶和華萬軍之神指著自己起誓說，我憎惡雅各的榮華，厭棄他的宮殿；因此我必將城和其中所有的都交付敵人。|zh
187|6|8|8|The Lord God has taken an oath by himself, says the Lord, the God of armies: the pride of Jacob is disgusting to me, and I have hate for his great houses: so I will give up the town with everything in it.|en
188|6|9|9|那時，若在一房之內剩下十個人，也都必死。|zh
189|6|9|9|Then it will come about that if there are still ten men in a house, death will overtake them.|en
190|6|10|10|死人的伯叔，就是燒他屍首的，要將這屍首搬到房外，問房屋內間的人說：你那裡還有人沒有？他必說：沒有；又說：，不要作聲，因為我們不可提耶和華的名。|zh
191|6|10|10|And when a man's relation, even the one who is responsible for burning his body, lifting him up to take his bones out of the house, says to him who is in the inmost part of the house, Is there still anyone with you? and he says, No; then he will say, Keep quiet, for the name of the Lord may not be named.|en
192|6|11|11|看哪，耶和華出令，大房就被攻破，小屋就被打裂。|zh
193|6|11|11|For see, at the order of the Lord the great house will be full of cracks and the little house will be broken.|en
194|6|12|12|馬豈能在崖石上奔跑？人豈能在那裡用牛耕種呢？你們卻使公平變為苦膽，使公義的果子變為茵蔯。|zh
195|6|12|12|Is it possible for horses to go running on the rock? may the sea be ploughed with oxen? for the right to be turned by you into poison, and the fruit of righteousness into a bitter plant?|en
196|6|13|13|你們喜愛虛浮的事，自誇說，我們不是憑自己的力量取了角麼？|zh
197|6|13|13|You whose joy is in a thing of no value, who say, Have we not taken for ourselves horns by the strength which is ours?|en
198|6|14|14|耶和華萬軍之神說：，以色列家阿，我必興起一國攻擊你們；他們必欺壓你們，從哈馬口直到亞拉巴的河。|zh
199|6|14|14|For see, I will send against you a nation, O Israel, says the Lord, the God of armies, ruling you cruelly from the way into Hamath as far as the stream of the Arabah.|en
200|7|1|1|主耶和華指示我一件事：為王割菜（或譯：草）之後，菜又發生；剛發生的時候，主造蝗蟲。|zh
201|7|1|1|This is what the Lord God let me see: and I saw that, when the growth of the late grass was starting, he made locusts; it was the late growth after the king's cutting was done.|en
202|7|2|2|蝗蟲吃盡那地的青物，我就說：主耶和華啊，求你赦免；因為雅各微弱，他怎能站立得住呢？|zh
203|7|2|2|And it came about that after they had taken all the grass of the land, I said, O Lord God, have mercy: how will Jacob be able to keep his place? for he is small.|en
204|7|3|3|耶和華就後悔，說：這災可以免了。|zh
205|7|3|3|The Lord, changing his purpose about this, said, It will not be.|en
206|7|4|4|主耶和華又指示我一件事：他命火來懲罰以色列，火就吞滅深淵，險些將地燒滅。|zh
207|7|4|4|This is what the Lord let me see: and I saw that the Lord God sent for a great fire to be the instrument of his punishment; and, after burning up the great deep, it was about to put an end to the Lord's heritage.|en
208|7|5|5|我就說：主耶和華啊，求你止息；因為雅各微弱，他怎能站立得住呢？|zh
209|7|5|5|Then said I, O Lord God, let there be an end: how will Jacob be able to keep his place? for he is small.|en
210|7|6|6|耶和華就後悔，說：這災也可免了。|zh
211|7|6|6|The Lord, changing his purpose about this, said, And this will not be.|en
212|7|7|7|他又指示我一件事：有一道牆是按準繩建築的，主手拿準繩站在其上。|zh
213|7|7|7|This is what he let me see: and I saw the Lord stationed by a wall made straight by a weighted line, and he had a weighted line in his hand.|en
214|7|8|8|耶和華對我說：阿摩司啊，你看見甚麼？我說：看見準繩。主說：我要吊起準繩在我民以色列中，我必不再寬恕他們。|zh
215|7|8|8|And the Lord said to me, Amos, what do you see? And I said, A weighted line. Then the Lord said, See, I will let down a weighted line among my people Israel; never again will my eyes be shut to their sin:|en
216|7|9|9|以撒的邱壇必然淒涼，以色列的聖所必然荒廢。我必興起，用刀攻擊耶羅波安的家。|zh
217|7|9|9|And the high places of Isaac will be unpeopled, and the holy places of Israel will be made waste; and I will come up against the family of Jeroboam with the sword.|en
218|7|10|10|伯特利的祭司亞瑪謝打發人到以色列王耶羅波安那裡，說：阿摩司在以色列家中圖謀背叛你；他所說的一切話，這國擔當不起；|zh
219|7|10|10|Then Amaziah, the priest of Beth-el, sent to Jeroboam, king of Israel, saying, Amos has made designs against you among the people of Israel: the land is troubled by his words.|en
220|7|11|11|因為阿摩司如此說：耶羅波安必被刀殺，以色列民定被擄去離開本地。|zh
221|7|11|11|For Amos has said, Jeroboam will be put to the sword, and Israel will certainly be taken away as a prisoner out of his land.|en
222|7|12|12|亞瑪謝又對阿摩司說：你這先見哪，要逃往猶大地去，在那裡糊口，在那裡說預言，|zh
223|7|12|12|And Amaziah said to Amos, O seer, go in flight into the land of Judah, and there get your living by working as a prophet:|en
224|7|13|13|卻不要在伯特利再說預言；因為這裡有王的聖所，有王的宮殿。|zh
225|7|13|13|But be a prophet no longer at Beth-el: for it is the holy place of the king, and the king's house.|en
226|7|14|14|阿摩司對亞瑪謝說：我原不是先知，也不是先知的門徒（原文是兒子）。我是牧人，又是修理桑樹的。|zh
227|7|14|14|Then Amos in answer said to Amaziah, I am no prophet, or one of the sons of the prophets; I am a herdman and one who takes care of sycamore-trees:|en
228|7|15|15|耶和華選召我，使我不跟從羊群，對我說：你去向我民以色列說預言。|zh
229|7|15|15|And the Lord took me from the flock, and the Lord said to me, Go, be a prophet to my people Israel.|en
230|7|16|16|亞瑪謝啊，現在你要聽耶和華的話。你說：不要向以色列說預言，也不要向以撒家滴下預言。|zh
231|7|16|16|Now then, give ear to the word of the Lord: You say, Be no prophet to Israel, and say not a word against the people of Isaac.|en
232|7|17|17|所以耶和華如此說：你的妻子必在城中作妓女，你的兒女必倒在刀下；你的地必有人用繩子量了分取，你自己必死在污穢之地。以色列民定被擄去離開本地。|zh
233|7|17|17|So this is what the Lord has said: Your wife will be a loose woman in the town, and your sons and your daughters will be put to the sword, and your land will be cut up into parts by a line; and you yourself will come to your end in an unclean land, and Israel will certainly be taken away a prisoner out of his land.|en
234|8|1|1|主耶和華又指示我一件事：我看見一筐夏天的果子。|zh
235|8|1|1|This is what the Lord God let me see: and I saw a basket of summer fruit.|en
236|8|2|2|他說：阿摩司啊，你看見甚麼？我說：看見一筐夏天的果子。耶和華說：我民以色列的結局到了，我必不再寬恕他們。|zh
