|chapter|sec|no|content|lang
27|1|14|14|And you made answer and said to me, It is good for us to do as you say.|en
28|1|15|15|我便將你們各支派的首領，有智慧、為眾人所認識的，照你們的支派，立他們為官長、千夫長、百夫長、五十夫長、十夫長，管理你們。|zh
29|1|15|15|So I took the heads of your tribes, wise men and respected, and made them rulers over you, captains of thousands and captains of hundreds and captains of fifties and captains of tens, and overseers of your tribes.|en
30|1|16|16|當時，我囑咐你們的審判官說：你們聽訟，無論是弟兄彼此爭訟，是與同居的外人爭訟，都要按公義判斷。|zh
31|1|16|16|And at that time I gave orders to your judges, saying, Let all questions between your brothers come before you for hearing, and give decisions uprightly between a man and his brother or one from another nation who is with him.|en
32|1|17|17|審判的時候，不可看人的外貌；聽訟不可分貴賤，不可懼怕人，因為審判是屬乎神的。若有難斷的案件，可以呈到我這裡，我就判斷。|zh
33|1|17|17|In judging, do not let a man's position have any weight with you; give hearing equally to small and great; have no fear of any man, for it is God who is judge: and any cause in which you are not able to give a decision, you are to put before me and I will give it a hearing.|en
34|1|18|18|那時，我將你們所當行的事都吩咐你們了。|zh
35|1|18|18|And at that time I gave you all the orders which you were to do.|en
36|1|19|19|我們照著耶和華─我們神所吩咐的從何烈山起行，經過你們所看見那大而可怕的曠野，往亞摩利人的山地去，到了加低斯巴尼亞。|zh
37|1|19|19|Then we went on from Horeb, through all that great and cruel waste which you saw, on our way to the hill-country of the Amorites, as the Lord gave us orders; and we came to Kadesh-barnea.|en
38|1|20|20|我對你們說：你們已經到了耶和華─我們神所賜給我們的亞摩利人之山地。|zh
39|1|20|20|And I said to you, You have come to the hill-country of the Amorites, which the Lord our God is giving us.|en
40|1|21|21|看哪，耶和華─你的神已將那地擺在你面前，你要照耶和華─你列祖的　神所說的上去得那地為業；不要懼怕，也不要驚惶。|zh
41|1|21|21|See now, the Lord your God has put the land into your hands: go up and take it, as the Lord, the God of your fathers, has said to you; have no fear and do not be troubled.|en
42|1|22|22|你們都就近我來說：我們要先打發人去，為我們窺探那地，將我們上去該走何道，必進何城，都回報我們。|zh
43|1|22|22|And you came near to me, every one of you, and said, Let us send men before us to go through the land with care and give us an account of the way we are to go and the towns to which we will come.|en
44|1|23|23|這話我以為美，就從你們中間選了十二個人，每支派一人。|zh
45|1|23|23|And what you said seemed good to me, and I took twelve men from among you, one from every tribe;|en
46|1|24|24|於是他們起身上山地去，到以實各谷，窺探那地。|zh
47|1|24|24|And they went up into the hill-country and came to the valley of Eshcol, and saw what was there.|en
48|1|25|25|他們手裡拿著那地的果子下來，到我們那裡，回報說：耶和華─我們的神所賜給我們的是美地。|zh
49|1|25|25|And taking in their hands some of the fruit of the land, they came down again to us, and gave us their account, saying, It is a good land which the Lord our God is giving us.|en
50|1|26|26|你們卻不肯上去，竟違背了耶和華─你們神的命令，|zh
51|1|26|26|But going against the order of the Lord your God, you would not go up:|en
52|1|27|27|在帳棚內發怨言說：耶和華因為恨我們，所以將我們從埃及地領出來，要交在亞摩利人手中，除滅我們。|zh
53|1|27|27|And you made an angry outcry in your tents, and said, In his hate for us the Lord has taken us out of the land of Egypt, to give us up into the hands of the Amorites for our destruction.|en
54|1|28|28|我們上那裡去呢？我們的弟兄使我們的心消化，說那地的民比我們又大又高，城邑又廣大又堅固，高得頂天，並且我們在那裡看見亞衲族的人。|zh
55|1|28|28|Where are we going up? Our brothers have made our hearts feeble with fear by saying, The people are greater and taller than we are, and the towns are great and walled up to heaven; and more than this, we have seen the sons of the Anakim there.|en
56|1|29|29|我就對你們說：不要驚恐，也不要怕他們。|zh
57|1|29|29|Then I said to you, Have no fear of them.|en
58|1|30|30|在你們前面行的耶和華─你們的神必為你們爭戰，正如他在埃及和曠野，在你們眼前所行的一樣。|zh
59|1|30|30|The Lord your God who goes before you will be fighting for you, and will do such wonders as he did for you in Egypt before your eyes;|en
60|1|31|31|你們在曠野所行的路上，也曾見耶和華─你們的神撫養你們，如同人撫養兒子一般，直等你們來到這地方。|zh
61|1|31|31|And in the waste land, where you have seen how the Lord was supporting you, as a man does his son, in all your journeying till you came to this place.|en
62|1|32|32|你們在這事上卻不信耶和華─你們的神。|zh
63|1|32|32|But for all this, you had no faith in the Lord your God,|en
64|1|33|33|他在路上，在你們前面行，為你們找安營的地方；夜間在火柱裡，日間在雲柱裡，指示你們所當行的路。|zh
65|1|33|33|Who goes before you on your way, looking for a place where you may put up your tents, in fire by night, lighting up the way you are to go, and in a cloud by day.|en
66|1|34|34|耶和華聽見你們這話，就發怒，起誓說：|zh
67|1|34|34|And the Lord, hearing your words, was angry, and said with an oath,|en
68|1|35|35|這惡世代的人，連一個也不得見我起誓應許賜給你們列祖的美地；|zh
69|1|35|35|Truly, not one of this evil generation will see that good land which I said I would give to your fathers,|en
70|1|36|36|惟有耶孚尼的兒子迦勒必得看見，並且我要將他所踏過的地{賜給他和他的子孫，因為他專心跟從我。|zh
71|1|36|36|But only Caleb, the son of Jephunneh, he will see it; and to him and to his children I will give the land over which his feet have gone, because he has been true to the Lord with all his heart.|en
72|1|37|37|耶和華為你們的緣故也向我發怒，說：你必不得進入那地。|zh
73|1|37|37|And, in addition, the Lord was angry with me because of you, saying, You yourself will not go into it:|en
74|1|38|38|伺候你、嫩的兒子約書亞，他必得進入那地；你要勉勵他，因為他要使以色列人承受那地為業。|zh
75|1|38|38|Joshua, the son of Nun, your servant, he will go into the land: say to him that he is to be strong, for he will be Israel's guide into their heritage.|en
76|1|39|39|並且你們的婦人孩子，就是你們所說、必被擄掠的，和今日不知善惡的兒女，必進入那地。我要將那地賜給他們，他們必得為業。|zh
77|1|39|39|And your little ones, who, you said, would come into strange hands, your children, who now have no knowledge of good or evil, they will go into that land, and to them I will give it and it will be theirs.|en
78|1|40|40|至於你們，要轉回，從紅海的路往曠野去。|zh
79|1|40|40|But as for you, go back, journeying into the waste land by the way of the Red Sea.|en
80|1|41|41|那時，你們回答我說：我們得罪了耶和華，情願照耶和華─我們神一切所吩咐的上去爭戰。於是你們各人帶著兵器，爭先上山地去了。|zh
81|1|41|41|Then you said to me, We have done evil against the Lord, we will go up to the attack, as the Lord our God has given us orders. And arming yourselves every one, you made ready to go up without care into the hill-country.|en
82|1|42|42|耶和華吩咐我說：你對他們說：不要上去，也不要爭戰；因我不在你們中間，恐怕你們被仇敵殺敗了。|zh
83|1|42|42|And the Lord said to me, Say to them, Do not go up to the attack; for I am not among you, and you will be overcome by those who are against you.|en
84|1|43|43|我就告訴了你們，你們卻不聽從，竟違背耶和華的命令，擅自上山地去了。|zh
85|1|43|43|This I said to you, but you gave no attention and went against the orders of the Lord, and in your pride went up into the hill-country.|en
86|1|44|44|住那山地的亞摩利人就出來攻擊你們，追趕你們，如蜂擁一般，在西珥殺退你們，直到何珥瑪。|zh
87|1|44|44|And the Amorites who were in the hill-country came out against you and put you to flight, rushing after you like bees, and overcame you in Seir, driving you even as far as Hormah.|en
88|1|45|45|你們便回來，在耶和華面前哭號；耶和華卻不聽你們的聲音，也不向你們側耳。|zh
89|1|45|45|And you came back, weeping before the Lord; but the Lord gave no attention to your cries and did not give ear to you.|en
90|1|46|46|於是你們在加低斯住了許多日子。|zh
91|1|46|46|So you were kept waiting in Kadesh for a long time.|en
92|2|1|1|此後，我們轉回，從紅海的路往曠野去，是照耶和華所吩咐我的。我們在西珥山繞行了許多日子。|zh
93|2|1|1|Then we went back, journeying into the waste land by the way to the Red Sea, as the Lord had said to me: and we were a long time going round Mount Seir.|en
94|2|2|2|耶和華對我說：|zh
95|2|2|2|And the Lord said to me,|en
96|2|3|3|你們繞行這山的日子夠了，要轉向北去。|zh
97|2|3|3|You have been journeying round this mountain long enough: now go to the north;|en
98|2|4|4|你吩咐百姓說：你們弟兄以掃的子孫住在西珥，你們要經過他們的境界。他們必懼怕你們，所以你們要分外謹慎。|zh
99|2|4|4|And give the people orders, saying, You are about to go through the land of your brothers, the children of Esau, who are living in Seir; and they will have fear of you; so take care what you do:|en
100|2|5|5|不可與他們爭戰；他們的地，連腳掌可踏之處，我都不給你們，因我已將西珥山賜給以掃為業。|zh
101|2|5|5|Make no attack on them, for I will not give you any of their land, not even space enough for a man's foot: because I have given Mount Seir to Esau for his heritage.|en
102|2|6|6|你們要用錢向他們買糧吃，也要用錢向他們買水喝。|zh
103|2|6|6|You may get food for your needs from them for a price, and water for drinking.|en
104|2|7|7|因為耶和華─你的神在你手裡所辦的一切事上已賜福與你。你走這大曠野，他都知道了。這四十年，耶和華─你的　神常與你同在，故此你一無所缺。|zh
105|2|7|7|For the blessing of the Lord your God has been on you in all the work of your hands: he has knowledge of your wanderings through this great waste: these forty years the Lord your God has been with you, and you have been short of nothing.|en
106|2|8|8|於是，我們離了我們弟兄以掃子孫所住的西珥，從亞拉巴的路，經過以拉他、以旬迦別，轉向摩押曠野的路去。|zh
107|2|8|8|So we went on past our brothers, the children of Esau, living in Seir, by the road through the Arabah, from Elath and Ezion-geber. And turning, we went by the road through the waste land of Moab.|en
108|2|9|9|耶和華吩咐我說：不可擾害摩押人，也不可與他們爭戰。他們的地，我不賜給你為業，因我已將亞珥賜給羅得的子孫為業。|zh
109|2|9|9|And the Lord said to me, Make no attack on Moab and do not go to war with them, for I will not give you any of his land: because I have given Ar to the children of Lot for their heritage.|en
110|2|10|10|（先前，有以米人住在那裡，民數眾多，身體高大，像亞衲人一樣。|zh
111|2|10|10|(In the past the Emim were living there; a great people, equal in numbers to the Anakim and as tall;|en
112|2|11|11|這以米人像亞衲人；也算為利乏音人；摩押人稱他們為以米人。|zh
113|2|11|11|They are numbered among the Rephaim, like the Anakim; but are named Emim by the Moabites.|en
114|2|12|12|先前，何利人也住在西珥，但以掃的子孫將他們除滅，得了他們的地，接著居住，就如以色列在耶和華賜給他為業之地所行的一樣。）|zh
115|2|12|12|And the Horites in earlier times were living in Seir, but the children of Esau took their place; they sent destruction on them and took their land for themselves, as Israel did to the land of his heritage which the Lord gave them.)|en
116|2|13|13|現在，起來過撒烈溪！於是我們過了撒烈溪。|zh
117|2|13|13|Get up now, and go over the stream Zered. So we went over the stream Zered.|en
118|2|14|14|自從離開加低斯巴尼亞，到過了撒烈溪的時候，共有三十八年，等那世代的兵丁都從營中滅盡，正如耶和華向他們所起的誓。|zh
119|2|14|14|Thirty-eight years had gone by from the time when we came away from Kadesh-barnea till we went over the stream Zered; by that time all the generation of the men of war among us were dead, as the Lord had said.|en
120|2|15|15|耶和華的手也攻擊他們，將他們從營中除滅，直到滅盡。|zh
121|2|15|15|For the hand of the Lord was against them, working their destruction, till all were dead.|en
122|2|16|16|兵丁從民中都滅盡死亡以後，|zh
123|2|16|16|So when death had overtaken all the men of war among the people,|en
124|2|17|17|耶和華吩咐我說：|zh
125|2|17|17|The word of the Lord came to me, saying,|en
126|2|18|18|你今天要從摩押的境界亞珥經過，|zh
127|2|18|18|You are about to go by Ar, the limit of the country of Moab;|en
128|2|19|19|走近亞捫人之地，不可擾害他們，也不可與他們爭戰。亞捫人的地，我不賜給你們為業，因我已將那地賜給羅得的子孫為業。|zh
129|2|19|19|And when you come near the land of the children of Ammon, give them no cause of trouble and do not make war on them, for I will not give you any of the land of the children of Ammon for your heritage: because I have given it to the children of Lot.|en
130|2|20|20|（那地也算為利乏音人之地，先前利乏音人住在那裡，亞捫人稱他們為散送冥。|zh
131|2|20|20|(That land is said to have been a land of the Rephaim, for Rephaim had been living there in earlier times, but they were named Zamzummim by the Ammonites;|en
132|2|21|21|那民眾多，身體高大，像亞衲人一樣，但耶和華從亞捫人面前除滅他們，亞捫人就得了他們的地，接著居住。|zh
133|2|21|21|They were a great people, tall as the Anakim, and equal to them in number; but the Lord sent destruction on them and the children of Ammon took their place, living in their land;|en
134|2|22|22|正如耶和華從前為住西珥的以掃子孫將何利人從他們面前除滅、他們得了何利人的地、接著居住一樣，直到今日。|zh
135|2|22|22|As he did for the children of Esau living in Seir, when he sent destruction on the Horites before them, and they took their land where they are living to this day:|en
136|2|23|23|從迦斐託出來的迦斐託人將先前住在鄉村直到迦薩的亞衛人除滅，接著居住。）|zh
137|2|23|23|And the Avvim, living in the small towns as far as Gaza, came to destruction by the hands of the Caphtorim who came out from Caphtor and took their land.)|en
138|2|24|24|你們起來前往，過亞嫩谷；我已將亞摩利人希實本王西宏和他的地交在你手中，你要與他爭戰，得他的地為業。|zh
139|2|24|24|Get up now, and go on your journey, crossing over the valley of the Arnon: see, I have given into your hands Sihon, the Amorite, king of Heshbon, and all his land: go forward to make it yours, and make war on him,|en
140|2|25|25|從今日起，我要使天下萬民聽見你的名聲都驚恐懼怕，且因你發顫傷慟。|zh
141|2|25|25|From now on I will put the fear of you in all peoples under heaven, who, hearing of you, will be shaking with fear and grief of heart because of you.|en
142|2|26|26|我從基底莫的曠野差遣使者去見希實本王西宏，用和睦的話說：|zh
143|2|26|26|Then from the waste land of Kedemoth I sent representatives to Sihon, king of Heshbon, with words of peace, saying,|en
144|2|27|27|求你容我從你的地經過，只走大道，不偏左右。|zh
145|2|27|27|Let me go through your land: I will keep to the highway, not turning to the right or to the left;|en
146|2|28|28|你可以賣糧給我吃，也可以賣水給我喝，只要容我步行過去，|zh
147|2|28|28|Let me have food, at a price, for my needs, and water for drinking: only let me go through on foot;|en
148|2|29|29|就如住西珥的以掃子孫和住亞珥的摩押人待我一樣，等我過了約但河，好進入耶和華─我們神所賜給我們的地。|zh
149|2|29|29|As the children of Esau did for me in Seir and the Moabites in Ar; till I have gone over Jordan into the land which the Lord our God is giving us.|en
150|2|30|30|但希實本王西宏不容我們從他那裡經過；因為耶和華─你的神使他心中剛硬，性情頑梗，為要將他交在你手中，像今日一樣。|zh
151|2|30|30|But Sihon, king of Heshbon, would not let us go through; for the Lord your God made his spirit hard and his heart strong, so that he might give him up into your hands as at this day.|en
152|2|31|31|耶和華對我說：從此起首，我要將西宏和他的地交給你；你要得他的地為業。|zh
153|2|31|31|And the Lord said to me, See, from now on I have given Sihon and his land into your hands: go forward now to take his land and make it yours.|en
154|2|32|32|那時，西宏和他的眾民出來攻擊我們，在雅雜與我們交戰。|zh
155|2|32|32|Then Sihon came out against us with all his people, to make an attack on us at Jahaz.|en
156|2|33|33|耶和華─我們的神將他交給我們，我們就把他和他的兒子，並他的眾民，都擊殺了。|zh
157|2|33|33|And the Lord our God gave him into our hands; and we overcame him and his sons and all his people.|en
158|2|34|34|我們奪了他的一切城邑，將有人煙的各城，連女人帶孩子，盡都毀滅，沒有留下一個。|zh
159|2|34|34|At that time we took all his towns, and gave them over to complete destruction, together with men, women, and children; we had no mercy on any:|en
160|2|35|35|惟有牲畜和所奪的各城，並其中的財物，都取為自己的掠物。|zh
161|2|35|35|Only the cattle we took for ourselves, with the goods from the towns we had taken.|en
162|2|36|36|從亞嫩谷邊的亞羅珥和谷中的城，直到基列，耶和華─我們的神都交給我們了，沒有一座城高得使我們不能攻取的。|zh
163|2|36|36|From Aroer on the edge of the valley of the Arnon and from the town in the valley as far as Gilead, no town was strong enough to keep us out; the Lord our God gave them all into our hands:|en
164|2|37|37|惟有亞捫人之地，凡靠近雅博河的地，並山地的城邑，與耶和華─我們神所禁止我們去的地方，都沒有挨近。|zh
165|2|37|37|But you did not go near the land of the children of Ammon, that is, all the side of the river Jabbok or the towns of the hill-country, wherever the Lord our God had said we were not to go.|en
166|3|1|1|以後，我們轉回，向巴珊去。巴珊王噩和他的眾民都出來，在以得來與我們交戰。|zh
167|3|1|1|Then turning we took the road to Bashan: and Og, king of Bashan, came out against us with all his people, and made an attack on us at Edrei.|en
168|3|2|2|耶和華對我說：不要怕他！因我已將他和他的眾民，並他的地，都交在你手中；你要待他像從前待住希實本的亞摩利王西宏一樣。|zh
169|3|2|2|And the Lord said to me, Have no fear of him: for I have given him and all his people and his land into your hands; do to him as you did to Sihon, king of the Amorites, who was ruling in Heshbon.|en
170|3|3|3|於是耶和華─我們的神也將巴珊王噩和他的眾民都交在我們手中；我們殺了他們，沒有留下一個。|zh
171|3|3|3|So the Lord our God gave up Og, king of Bashan, and all his people into our hands; and we overcame him so completely that all his people came to their end in the fight.|en
172|3|4|4|那時，我們奪了他所有的城，共有六十座，沒有一座城不被我們所奪。這為亞珥歌伯的全境，就是巴珊地噩王的國。|zh
173|3|4|4|At that time we took all his towns; there was not one town of the sixty towns, all the country of Argob, the kingdom of Og in Bashan, which we did not take.|en
174|3|5|5|這些城都有堅固的高牆，有門有閂。此外還有許多無城牆的鄉村。|zh
175|3|5|5|All these towns had high walls round them with doors and locks; and in addition we took a great number of unwalled towns.|en
176|3|6|6|我們將這些都毀滅了，像從前待希實本王西宏一樣，把有人煙的各城，連女人帶孩子，盡都毀滅；|zh
177|3|6|6|And we put them to the curse, every town together with men, women, and children.|en
178|3|7|7|惟有一切牲畜和城中的財物都取為自己的掠物。|zh
179|3|7|7|But we took for ourselves all the cattle and the stored wealth of the towns.|en
180|3|8|8|那時，我們從約但河東兩個亞摩利王的手將亞嫩谷直到黑門山之地奪過來|zh
181|3|8|8|At that time we took their land from the two kings of the Amorites on the far side of Jordan, from the valley of the Arnon to Mount Hermon;|en
182|3|9|9|（這黑門山，西頓人稱為西連，亞摩利人稱為示尼珥），|zh
183|3|9|9|(By the Sidonians, Hermon is named Sirion, and by the Amorites Shenir;)|en
184|3|10|10|就是奪了平原的各城、基列全地、巴珊全地，直到撒迦和以得來，都是巴珊王噩國內的城邑。|zh
185|3|10|10|All the towns of the table-land and all Gilead and Bashan as far as Salecah and Edrei, towns of the kingdom of Og in Bashan.|en
186|3|11|11|（利乏音人所剩下的只有巴珊王噩。他的床是鐵的，長九肘，寬四肘，都是以人肘為度。現今豈不是在亞捫人的拉巴麼？）|zh
187|3|11|11|(For Og, king of Bashan, was the last of all the Rephaim; his bed was made of iron; is it not in Rabbah, in the land of the children of Ammon? It was nine cubits long and four cubits wide, measured by the common cubit.)|en
188|3|12|12|那時，我們得了這地。從亞嫩谷邊的亞羅珥起，我將基列山地的一半，並其中的城邑，都給了流便人和迦得人。|zh
189|3|12|12|And this land which we took at that time, from Aroer by the valley of the Arnon, and half the hill-country of Gilead with its towns, I gave to the Reubenites and the Gadites.|en
190|3|13|13|其餘的基列地和巴珊全地，就是噩王的國，我給了瑪拿西半支派。亞珥歌伯全地乃是巴珊全地；這叫做利乏音人之地。|zh
191|3|13|13|The rest of Gilead and all Bashan, the kingdom of Og, all the land of Argob, together with Bashan, I gave to the half-tribe of Manasseh. (This land is named the land of the Rephaim.|en
192|3|14|14|瑪拿西的子孫睚珥佔了亞珥歌伯全境，直到基述人和瑪迦人的交界，就按自己的名稱這巴珊地為哈倭特睚珥，直到今日。|zh
193|3|14|14|Jair, the son of Manasseh, took all the land of Argob, as far as the country of the Geshurites and the Maacathites, naming it, Bashan, Havvoth-Jair after himself, as it is to this day.)|en
194|3|15|15|我又將基列給了瑪吉。|zh
195|3|15|15|And Gilead I gave to Machir.|en
196|3|16|16|從基列到亞嫩谷，以谷中為界，直到亞捫人交界的雅博河，我給了流便人和迦得人，|zh
197|3|16|16|And the land from Gilead to the valley of the Arnon, with the middle of the valley as a limit, as far as the river Jabbok which is the limit of the country of the children of Ammon, I gave to the Reubenites and the Gadites;|en
198|3|17|17|又將亞拉巴和靠近約但河之地，從基尼烈直到亞拉巴海，就是鹽海，並毘斯迦山根東邊之地，都給了他們。|zh
199|3|17|17|As well as the Arabah, with the river Jordan as their limit, from Chinnereth to the Salt Sea, under the slopes of Pisgah to the east.|en
200|3|18|18|那時，我吩咐你們說：耶和華─你們的神已將這地賜給你們為業；你們所有的勇士都要帶著兵器，在你們的弟兄以色列人前面過去。|zh
201|3|18|18|At that time I gave you orders, saying, The Lord has given you this land for your heritage: all the men of war are to go over armed before your brothers the children of Israel.|en
202|3|19|19|但你們的妻子、孩子、牲畜（我知道你們有許多的牲畜）可以住在我所賜給你們的各城裡。|zh
203|3|19|19|But your wives and your little ones and your cattle (for it is clear that you have much cattle) may go on living in the towns I have given you;|en
204|3|20|20|等到你們弟兄在約但河那邊，也得耶和華─你們神所賜給他們的地，又使他們得享平安，與你們一樣，你們才可以回到我所賜給你們為業之地。|zh
205|3|20|20|Till the Lord has given rest to your brothers as to you, and till they have taken for themselves the land which the Lord your God is giving them on the other side of Jordan: then you may go back, every man of you, to the heritage which I have given you.|en
206|3|21|21|那時我吩咐約書亞說：你親眼看見了耶和華─你神向這二王所行的；耶和華也必向你所要去的各國照樣行。|zh
207|3|21|21|And I gave orders to Joshua at that time, saying, Your eyes have seen what the Lord your God has done to these two kings: so will the Lord do to all the kingdoms into which you come.|en
208|3|22|22|你不要怕他們，因那為你爭戰的是耶和華─你的神。|zh
209|3|22|22|Have no fear of them, for the Lord your God will be fighting for you.|en
210|3|23|23|那時，我懇求耶和華說：|zh
211|3|23|23|And at that time I made request to the Lord, saying,|en
212|3|24|24|主耶和華阿，你已將你的大力大能顯給僕人看。在天上，在地下，有甚麼神能像你行事、像你有大能的作為呢？|zh
213|3|24|24|O Lord God, you have now for the first time let your servant see your great power and the strength of your hand; for what god is there in heaven or on earth able to do such great works and such acts of power?|en
214|3|25|25|求你容我過去，看約但河那邊的美地，就是那佳美的山地和利巴嫩。|zh
215|3|25|25|Let me go over, O Lord, and see the good land on the other side of Jordan, and that fair mountain country, even Lebanon.|en
216|3|26|26|但耶和華因你們的緣故向我發怒，不應允我，對我說：罷了！你不要向我再題這事。|zh
217|3|26|26|But the Lord was angry with me because of you and would not give ear to my prayer; and the Lord said to me, Let it be enough, say no more about this thing.|en
218|3|27|27|你且上毘斯迦山頂去，向東、西、南、北舉目觀望，因為你必不能過這約但河。|zh
219|3|27|27|Go up to the top of Pisgah, and turning your eyes to the west and the north, to the south and the east, see the land with your eyes: for you are not to go over Jordan.|en
220|3|28|28|你卻要囑咐約書亞，勉勵他，使他膽壯；因為他必在這百姓前面過去，使他們承受你所要觀看之地。|zh
221|3|28|28|But give my orders to Joshua, comforting him and making him strong; for he is to go over Jordan at the head of this people, and he will give them this land which you will see for their heritage.|en
222|3|29|29|於是我們住在伯毘珥對面的谷中。|zh
223|3|29|29|So we were waiting in the valley facing Beth-peor.|en
224|4|1|1|以色列人哪，現在我所教訓你們的律例典章，你們要聽從遵行，好叫你們存活，得以進入耶和華─你們列祖之神所賜給你們的地，承受為業。|zh
225|4|1|1|And now give ear, O Israel, to the laws and the decisions which I am teaching you, and do them; so that life may be yours, and you may go in and take for yourselves the land which the Lord, the God of your fathers, is giving you.|en
226|4|2|2|所吩咐你們的話，你們不可加添，也不可刪減，好叫你們遵守我所吩咐的，就是耶和華─你們神的命令。|zh
227|4|2|2|Make no addition to the orders which I give you, and take nothing from them, but keep the orders of the Lord your God which I give you.|en
228|4|3|3|耶和華因巴力毘珥的事所行的，你們親眼看見了。凡隨從巴力毘珥的人，耶和華─你們的神都從你們中間除滅了。|zh
229|4|3|3|Your eyes have seen what the Lord did because of Baal-peor: for destruction came from the Lord on all those among you who went after Baal-peor.|en
230|4|4|4|惟有你們專靠耶和華─你們神的人，今日全都存活。|zh
231|4|4|4|But you who kept faith with the Lord are living, every one of you, today.|en
232|4|5|5|我照著耶和華─我神所吩咐的將律例典章教訓你們，使你們在所要進去得為業的地上遵行。|zh
233|4|5|5|I have been teaching you laws and decisions, as I was ordered to do by the Lord my God, so that you might keep them in the land to which you are going to take it for your heritage.|en
234|4|6|6|所以你們要謹守遵行；這就是你們在萬民眼前的智慧、聰明。他們聽見這一切律例，必說：這大國的人真是有智慧，有聰明！|zh
235|4|6|6|So keep these laws and do them; for so will your wisdom and good sense be clear in the eyes of the peoples, who hearing all these laws will say, Truly, this great nation is a wise and far-seeing people.|en
236|4|7|7|那一大國的人有神與他們相近，像耶和華─我們的　神、在我們求告他的時候與我們相近呢？|zh
237|4|7|7|For what great nation has a god so near to them as the Lord our God is, whenever we are turned to him in prayer?|en
238|4|8|8|又那一大國有這樣公義的律例典章、像我今日在你們面前所陳明的這一切律法呢？|zh
239|4|8|8|And what great nation has laws and decisions so right as all this law which I put before you today?|en
240|4|9|9|你只要謹慎，殷勤保守你的心靈，免得忘記你親眼所看見的事，又免得你一生這事離開你的心；總要傳給你的子子孫孫。|zh
241|4|9|9|Only take care, and keep watch on your soul, for fear that the things which your eyes have seen go from your memory and from your heart all the days of your life; but let the knowledge of them be given to your children and to your children's children;|en
242|4|10|10|你在何烈山站在耶和華─你神面前的那日，耶和華對我說：你為我招聚百姓，我要叫他們聽見我的話，使他們存活在世的日子，可以學習敬畏我，又可以教訓兒女這樣行。|zh
243|4|10|10|That day when you were waiting before the Lord your God in Horeb, and the Lord said to me, Make all the people come together, so that hearing my words they may go in fear of me all the days of their life on earth and give this teaching to their children.|en
244|4|11|11|那時你們近前來，站在山下；山上有火焰沖天，並有昏黑、密雲、幽暗。|zh
