|chapter|sec|no|content|lang
50|2|16|16|因為凡世界上的事，就像肉體的情慾，眼目的情慾，並今生的驕傲，都不是從父來的，乃是從世界來的。|zh
51|2|16|16|Because everything in the world, the desire of the flesh, the desire of the eyes, and the pride of life, is not of the Father but of the world.|en
52|2|17|17|這世界和其上的情慾都要過去，惟獨遵行神旨意的，是永遠常存。|zh
53|2|17|17|And the world and its desires is coming to an end: but he who does God's pleasure is living for ever.|en
54|2|18|18|小子們哪，如今是末時了。你們曾聽見說，那敵基督的要來；現在已經有好些敵基督的出來了，從此我們就知道如今是末時了。|zh
55|2|18|18|Little children, it is the last hour; and as you were given word that the Antichrist would come, so now a number of Antichrists have come to you; and by this we are certain that it is the last hour.|en
56|2|19|19|他們從我們中間出去，卻不是屬我們的；若是屬我們的，就必仍舊與我們同在；他們出去，顯明都不是屬我們的。|zh
57|2|19|19|They went out from us but they were not of us; if they had been of us they would still be with us: but they went out from us so that it might be made clear that they were not of us.|en
58|2|20|20|你們從那聖者受了恩膏，並且知道這一切的事（或作：都有知識）。|zh
59|2|20|20|And you have the Spirit from the Holy One and you all have knowledge.|en
60|2|21|21|我寫信給你們，不是因你們不知道真理，正是因你們知道，並且知道沒有虛謊是從真理出來的。|zh
61|2|21|21|I have not sent you this letter because you have no knowledge of what is true, but because you have knowledge, and because that which is false has nothing in common with that which is true.|en
62|2|22|22|誰是說謊話的呢？不是那不認耶穌為基督的麼？不認父與子的，這就是敵基督的。|zh
63|2|22|22|Who is false but he who says that Jesus is not the Christ? He is the Antichrist who has no belief in the Father or the Son.|en
64|2|23|23|凡不認子的，就沒有父；認子的，連父也有了。|zh
65|2|23|23|He who has no belief in the Son has not the Father: he who makes clear his belief in the Son has the Father.|en
66|2|24|24|論到你們，務要將那從起初所聽見的，常存在心裡。若將從起初所聽見的存在心裡，你們就必住在子裡面，也必住在父裡面。|zh
67|2|24|24|But as for you, keep in your hearts the things which were made clear to you from the first. If you keep these things in your hearts you will be kept in the Father and the Son.|en
68|2|25|25|主所應許我們的就是永生。|zh
69|2|25|25|And this is the hope which he gave you, even eternal life.|en
70|2|26|26|我將這些話寫給你們，是指著那引誘你們的人說的。|zh
71|2|26|26|I am writing these things to you about those whose purpose is that you may be turned out of the true way.|en
72|2|27|27|你們從主所受的恩膏常存在你們心裡，並不用人教訓你們，自有主的恩膏在凡事上教訓你們。這恩膏是真的，不是假的；你們要按這恩膏的教訓住在主裡面。|zh
73|2|27|27|As for you, the Spirit which he gave you is still in you, and you have no need of any teacher; but as his Spirit gives you teaching about all things, and is true and not false, so keep your hearts in him, through the teaching which he has given you.|en
74|2|28|28|小子們哪，你們要住在主裡面。這樣，他若顯現，我們就可以坦然無懼；當他來的時候，在他面前也不至於慚愧。|zh
75|2|28|28|And now, my children, keep your hearts in him; so that at his revelation, we may have no fear or shame before him at his coming.|en
76|2|29|29|你們若知道他是公義的，就知道凡行公義之人都是他所生的。|zh
77|2|29|29|If you have knowledge that he is upright, it is clear to you that everyone who does righteousness is his offspring.|en
78|3|1|1|你看父賜給我們是何等的慈愛，使我們得稱為神的兒女；我們也真是他的兒女。世人所以不認識我們，是因未曾認識他。|zh
79|3|1|1|See what great love the Father has given us in naming us the children of God; and such we are. For this reason the world does not see who we are, because it did not see who he was.|en
80|3|2|2|親愛的弟兄阿，我們現在是神的兒女，將來如何，還未顯明；但我們知道，主若顯現，我們必要像他、因為必得見他的真體。|zh
81|3|2|2|My loved ones, now we are children of God, and at present it is not clear what we are to be. We are certain that at his revelation we will be like him; for we will see him as he is.|en
82|3|3|3|凡向他有這指望的，就潔淨自己，像他潔淨一樣。|zh
83|3|3|3|And everyone who has this hope in him makes himself holy, even as he is holy.|en
84|3|4|4|凡犯罪的，就是違背律法；違背律法就是罪。|zh
85|3|4|4|Everyone who is a sinner goes against the law, for sin is going against the law.|en
86|3|5|5|你們知道主曾顯現，是要除掉人的罪；在他並沒有罪。|zh
87|3|5|5|And you have knowledge that he came to take away sin: and in him there is no sin.|en
88|3|6|6|凡住在他裡面的，就不犯罪；凡犯罪的，是未曾看見他，也未曾認識他。|zh
89|3|6|6|Anyone who is in him does no sin; anyone who is a sinner has not seen him and has no knowledge of him.|en
90|3|7|7|小子們哪，不要被人誘感，行義的才是義人，正如主是義的一樣。|zh
91|3|7|7|My little children, let no man take you out of the true way: he who does righteousness is upright, even as he is upright;|en
92|3|8|8|犯罪的是屬魔鬼，因為魔鬼從起初就犯罪。神的兒子顯現出來，為要除滅魔鬼的作為。|zh
93|3|8|8|The sinner is a child of the Evil One; for the Evil One has been a sinner from the first. And the Son of God was seen on earth so that he might put an end to the works of the Evil One.|en
94|3|9|9|凡從神生的，就不犯罪，因神的道（原文作種）存在他心裡；他也不能犯罪，因為他是由神生的。|zh
95|3|9|9|Anyone who is a child of God does no sin, because he still has God's seed in him; he is not able to be a sinner, because God is his Father.|en
96|3|10|10|從此就顯出誰是神的兒女，。誰是魔鬼的兒女。凡不行義的就不屬神，不愛弟兄的也是如此。|zh
97|3|10|10|In this way it is clear who are the children of God and who are the children of the Evil One; anyone who does not do righteousness or who has no love for his brother, is not a child of God.|en
98|3|11|11|我們應當彼此相愛。這就是你們從起初所聽見的命令。|zh
99|3|11|11|Because this is the word which was given to you from the first, that we are to have love for one another;|en
100|3|12|12|不可像該隱；他是屬那惡者，殺了他的兄弟。為甚麼殺了他呢？因自己的行為是惡的，兄弟的行為是善的。|zh
101|3|12|12|Not being of the Evil One like Cain, who put his brother to death. And why did he put him to death? Because his works were evil and his brother's works were good.|en
102|3|13|13|弟兄們，世人若恨你們，不要以為希奇。|zh
103|3|13|13|Do not be surprised, my brothers, if the world has no love for you.|en
104|3|14|14|我們因為愛弟兄，就曉得是已經出死入生了。沒有愛心的，仍住在死中。|zh
105|3|14|14|We are conscious that we have come out of death into life because of our love for the brothers. He who has no love is still in death.|en
106|3|15|15|凡恨他弟兄的，就是殺人的；你們曉得凡殺人的，沒有永生存在他裡面。|zh
107|3|15|15|Anyone who has hate for his brother is a taker of life, and you may be certain that no taker of life has eternal life in him.|en
108|3|16|16|主為我們捨命，我們從此就知道何為愛；我們也當為弟兄捨命。|zh
109|3|16|16|In this we see what love is, because he gave his life for us; and it is right for us to give our lives for the brothers.|en
110|3|17|17|凡有世上財物的，看見弟兄窮乏，卻塞住憐恤的心，愛神的心怎能存在他裡面呢？|zh
111|3|17|17|But if a man has this world's goods, and sees that his brother is in need, and keeps his heart shut against his brother, how is it possible for the love of God to be in him?|en
112|3|18|18|小子們哪，我們相愛，不要只在言語和舌頭上，總要在行為和誠實上。|zh
113|3|18|18|My little children, do not let our love be in word and in tongue, but let it be in act and in good faith.|en
114|3|19|19|從此就知道我們是屬真理的，並且我們的心在神面前可以安穩。|zh
115|3|19|19|In this way we may be certain that we are true, and may give our heart comfort before him,|en
116|3|20|20|我們的心若責備我們，神比我們的心大，一切事沒有不知道的。|zh
117|3|20|20|When our heart says that we have done wrong; because God is greater than our heart, and has knowledge of all things.|en
118|3|21|21|親愛的弟兄阿，我們的心若不責備我們，就可以向神坦然無懼了。|zh
119|3|21|21|My loved ones, if our heart does not say that we have done wrong, we have no fear before him;|en
120|3|22|22|並且我們一切所求的，就從他得著；因為我們遵守他的命令，行他所喜悅的事。|zh
121|3|22|22|And he gives us all our requests, because we keep his laws and do the things which are pleasing in his eyes.|en
122|3|23|23|神的命令就是叫我們信他兒子耶穌基督的名，且照他所賜給我們的命令彼此相愛。|zh
123|3|23|23|And this is his law, that we have faith in the name of his Son Jesus Christ, and love for one another, even as he said to us.|en
124|3|24|24|遵守神命令的，就住在神裡面；神也住在他裡面。我們所以知道神住在我們裡面是因他所賜給我們的聖靈。|zh
125|3|24|24|He who keeps his laws is in God and God is in him. And the Spirit which he gave us is our witness that he is in us.|en
126|4|1|1|親愛的弟兄阿，一切的靈，你們不可都信，總要試驗那些靈是出於神的不是，因為世上有許多假先知已經出來了。|zh
127|4|1|1|My loved ones, do not put your faith in every spirit, but put them to the test, to see if they are from God: because a great number of false prophets have gone out into the world.|en
128|4|2|2|凡靈認耶穌基督是成了肉身來，就是出於神的的；從此你們可以認出神的靈來。|zh
129|4|2|2|By this you may have knowledge of the Spirit of God: every spirit which says that Jesus Christ has come in the flesh is of God:|en
130|4|3|3|凡靈不認耶穌，就不是出於神；這是那敵基督者的靈。你們從前聽見他要來，現在已經在世上了。|zh
131|4|3|3|And every spirit which does not say this is not from God: this is the spirit of Antichrist, of which you have had word; and it is in the world even now.|en
132|4|4|4|小子們哪，你們是屬神的，並且勝了他們；因為那在你們裡面的，比那在世界上的更大。|zh
133|4|4|4|You are of God, my little children, and you have overcome them because he who is in you is greater than he who is in the world.|en
134|4|5|5|他們是屬世界的，所以論世界的事，世人也聽從他們。|zh
135|4|5|5|They are of the world, so their talk is the world's talk, and the world gives ear to them.|en
136|4|6|6|我們是屬神的，認識神的就聽從我們；不屬神的就不聽從我們。從此我們可以認出真理的靈和謬妄的靈來。|zh
137|4|6|6|We are of God: he who has the knowledge of God gives ear to us; he who is not of God does not give ear to us. By this we may see which is the true spirit, and which is the spirit of error.|en
138|4|7|7|親愛的弟兄阿，我們應當彼此相愛，因為愛是從神來的。凡有愛心的，都是由神而生，並且認識神。|zh
139|4|7|7|My loved ones, let us have love for one another: because love is of God, and everyone who has love is a child of God and has knowledge of God.|en
140|4|8|8|沒有愛心的，就不認識神，因為神就是愛。|zh
141|4|8|8|He who has no love has no knowledge of God, because God is love.|en
142|4|9|9|神差他獨生子到世間來，使我們藉著他得生，神愛我們的心在此就顯明了。|zh
143|4|9|9|And the love of God was made clear to us when he sent his only Son into the world so that we might have life through him.|en
144|4|10|10|不是我們愛神，乃是神愛我們，差他的兒子為我們的罪作了挽回祭，這就是愛了。|zh
145|4|10|10|And this is love, not that we had love for God, but that he had love for us, and sent his Son to be an offering for our sins.|en
146|4|11|11|親愛的弟兄阿，神既是這樣愛我們，我們也當彼此相愛。|zh
147|4|11|11|My loved ones, if God had such love for us, it is right for us to have love for one another.|en
148|4|12|12|從來沒有人見過神，我們若彼此相愛，神就住在我們裡面，愛他的心在我們裡面得以完全了。|zh
149|4|12|12|No man has ever seen God: if we have love for one another, God is in us and his love is made complete in us:|en
150|4|13|13|神將他的靈賜給我們，從此就知道我們是住在他裡面，他也住在我們裡面。|zh
151|4|13|13|And his Spirit which he has given us is the witness that we are in him and he is in us.|en
152|4|14|14|父差子作世人的救主；這是我們所看見且作見證的。|zh
153|4|14|14|And we have seen and give witness that the Father sent the Son to be the Saviour of the world.|en
154|4|15|15|凡認耶穌為神兒子的，神就住在他裡面，他也住在神裡面。|zh
155|4|15|15|Everyone who says openly that Jesus is the Son of God, has God in him and is in God.|en
156|4|16|16|神愛我們的心，我們也知道也信。神就是愛；住在愛裡面的，就是住在神裡面，神也住在他裡面。|zh
157|4|16|16|And we have seen and had faith in the love which God has for us. God is love, and everyone who has love is in God, and God is in him.|en
158|4|17|17|這樣，愛在我們裡面得以完全，我們就可以在審判的日子坦然無懼。因為他如何，我們在這世上也如何。|zh
159|4|17|17|In this way love is made complete in us, so that we may be without fear on the day of judging, because as he is, so are we in this world.|en
160|4|18|18|愛裡沒有懼怕；愛既完全，就把懼怕除去。因為懼怕裡含著刑罰，懼怕的人在愛裡未得完全。|zh
161|4|18|18|There is no fear in love: true love has no room for fear, because where fear is, there is pain; and he who is not free from fear is not complete in love.|en
162|4|19|19|我們愛，因為神先愛我們。|zh
163|4|19|19|We have the power of loving, because he first had love for us.|en
164|4|20|20|人若說我愛神，卻恨他的弟兄，就是說謊話的；不愛他所看見的弟兄，就不能愛沒有看見的神（有古卷作：怎能愛沒有看見的神呢）。|zh
165|4|20|20|If a man says, I have love for God, and has hate for his brother, his words are false: for how is the man who has no love for his brother whom he has seen, able to have love for God whom he has not seen?|en
166|4|21|21|愛神的，也當愛弟兄，這是我們從神所受的命令。|zh
167|4|21|21|And this is the word which we have from him, that he who has love for God is to have the same love for his brother.|en
168|5|1|1|凡信耶穌是基督的，都是從神而生，凡愛生他之神的，也必愛從神生的。|zh
169|5|1|1|Everyone who has faith that Jesus is the Christ is a child of God: and everyone who has love for the Father has love for his child.|en
170|5|2|2|我們若愛神，又遵守他的誡命，從此就知道我們愛神的兒女。|zh
171|5|2|2|In this way, we are certain that we have love for the children of God, when we have love for God and keep his laws.|en
172|5|3|3|我們遵守神的誡命，這就是愛他了，並且他的誡命不是難守的。|zh
173|5|3|3|For loving God is keeping his laws: and his laws are not hard.|en
174|5|4|4|因為凡從神生的，就勝過世界；使我們勝了世界的，就是我們的信心。|zh
175|5|4|4|Anything which comes from God is able to overcome the world: and the power by which we have overcome the world is our faith.|en
176|5|5|5|勝過世界的是誰呢？不是那信耶穌是神兒子的麼？|zh
177|5|5|5|Who is able to overcome the world but the man who has faith that Jesus is the Son of God?|en
178|5|6|6|這藉著水和血而來的，就是耶穌基督；不是單用水，乃是用水又用血，|zh
179|5|6|6|This is he who came by water and by blood, Jesus Christ; not by water only but by water and by blood.|en
180|5|7|7|並且有聖靈作見證，因為聖靈就是真理。|zh
181|5|7|7|And the Spirit is the witness, because the Spirit is true.|en
182|5|8|8|作見證的原來有三：就是聖靈、水，與血，這三樣也都歸於一。|zh
183|5|8|8|There are three witnesses, the Spirit, the water, and the blood: and all three are in agreement.|en
184|5|9|9|我們既領受人的見證，神的見證更該領受了（該領受：原文作大），因神的見證是為他兒子作的。|zh
185|5|9|9|If we take the witness of men to be true, the witness of God is greater: because this is the witness which God has given about his Son.|en
186|5|10|10|信神兒子的，就有這見證在他心裡；不信神的，就是將神當作說謊的，因不信神為他兒子作的見證。|zh
187|5|10|10|He who has faith in the Son of God has the witness in himself: he who has not faith in God makes him false, because he has not faith in the witness which God has given about his Son.|en
188|5|11|11|這見證就是神賜給我們永生；這永生也是在他兒子裡面。|zh
189|5|11|11|And his witness is this, that God has given us eternal life, and this life is in his Son.|en
190|5|12|12|人有了神的兒子就有生命，沒有神的兒子就沒有生命。|zh
191|5|12|12|He who has the Son has the life; he who has not the Son of God has not the life.|en
192|5|13|13|我將這些話寫給你們信奉神兒子之名的人，要叫你們知道自己有永生。|zh
193|5|13|13|I have put these things in writing for you who have faith in the name of the Son of God, so that you may be certain that you have eternal life.|en
194|5|14|14|我們若照他的旨意求甚麼，他就聽我們，這是我們向他所存坦然無懼的心。|zh
195|5|14|14|And we are certain that if we make any request to him which is right in his eyes, he will give ear to us:|en
196|5|15|15|既然知道他聽我們一切所求的，就知道我們所求於他的，無不得著。|zh
197|5|15|15|And if we are certain that he gives ear to all our requests, we are equally certain that we will get our requests.|en
198|5|16|16|人若看見弟兄犯了不至於死的罪，就當為他祈求，神必將生命賜給他；有至於死的罪，我不說當為這罪祈求。|zh
199|5|16|16|If a man sees his brother doing a sin which is not bad enough for death, let him make a prayer to God, and God will give life to him whose sin was not bad enough for death. There is a sin whose punishment is death: I do not say that he may make such a request then.|en
200|5|17|17|凡不義的事都是罪，也有不至於死的罪。|zh
201|5|17|17|All evil-doing is sin: but death is not the punishment for every sort of sin.|en
202|5|18|18|我們知道凡從神生的，必不犯罪，從神生的，必保守自己（有古卷作：那從神生的必保護他），那惡者也就無法害他。|zh
203|5|18|18|We are certain that one who is a child of God will do no sin, but the Son of God keeps him so that he is not touched by the Evil One.|en
204|5|19|19|我們知道，我們是屬神的，全世界都臥在那惡者手下。|zh
205|5|19|19|We are certain that we are of God, but all the world is in the power of the Evil One.|en
206|5|20|20|我們也知道，神的兒子已經來到，且將智慧賜給我們，使我們認識那位真實的，我們也在那位真實的裡面，就是在他兒子耶穌基督裡面。這是真神，也是永生。|zh
207|5|20|20|And we are certain that the Son of God has come, and has given us a clear vision, so that we may see him who is true, and we are in him who is true, in his Son Jesus Christ. He is the true God and eternal life.|en
208|5|21|21|小子們哪，你們要自守，遠避偶像！|zh
209|5|21|21|My little children, keep yourselves from false gods.|en
