|chapter|sec|no|content|lang
56|2|14|14|於是哈該說：耶和華說：這民這國，在我面前也是如此；他們手下的各樣工作都是如此；他們在壇上所獻的也是如此。|zh
57|2|14|14|Then Haggai said, So is this people and so is this nation before me, says the Lord; and so is every work of their hands; and the offering they give there is unclean.|en
58|2|15|15|現在你們要追想，此日以前，耶和華的殿沒有一塊石頭壘在石頭上的光景。|zh
59|2|15|15|And now, give thought, looking back from this day to the time before one stone was put on another in the Temple of the Lord:|en
60|2|16|16|在那一切日子，有人來到穀堆，想得二十斗，只得了十斗。有人來到酒池，想得五十桶，只得了二十桶。|zh
61|2|16|16|How, when anyone came to a store of twenty measures, there were only ten: when anyone went to the wine-store to get fifty vessels full, there were only twenty.|en
62|2|17|17|在你們手下的各樣工作上，我以旱風、霉爛、冰雹攻擊你們，你們仍不歸向我。這是耶和華說的。|zh
63|2|17|17|And I sent burning and wasting and a rain of ice-drops on all the works of your hands; but still you were not turned to me, says the Lord.|en
64|2|18|18|你們要追想此日以前，就是從這九月二十四日起，追想到立耶和華殿根基的日子。|zh
65|2|18|18|And now, give thought; looking on from this day, from the twenty-fourth day of the ninth month, from the time when the base of the Lord's house was put in its place, give thought to it.|en
66|2|19|19|倉裡有穀種麼？葡萄樹、無花果樹、石榴樹、橄欖樹都沒有結果子。從今日起，我必賜福與你們。|zh
67|2|19|19|Is the seed still in the store-house? have the vine and the fig-tree, the pomegranate and the olive-tree, still not given their fruit? from this day I will send my blessing on you.|en
68|2|20|20|這月二十四日，耶和華的話二次臨到哈該說：|zh
69|2|20|20|And the word of the Lord came a second time to Haggai, on the twenty-fourth day of the month, saying,|en
70|2|21|21|你要告訴猶大省長所羅巴伯說：我必震動天地。|zh
71|2|21|21|Say to Zerubbabel, ruler of Judah, I will make a shaking of the heavens and the earth,|en
72|2|22|22|我必傾覆列國的寶座，除滅列邦的勢力，並傾覆戰車和坐在其上的。馬必跌倒，騎馬的敗落，各人被弟兄的刀所殺。|zh
73|2|22|22|Overturning the power of kingdoms; and I will send destruction on the strength of the kingdoms of the nations; by me war-carriages will be overturned with those who are in them; and the horses and the horsemen will come down, everyone by the sword of his brother.|en
74|2|23|23|萬軍之耶和華說：我僕人撒拉鐵的兒子所羅巴伯啊，到那日，我必以你為印，因我揀選了你。這是萬軍之耶和華說的。|zh
75|2|23|23|In that day, says the Lord of armies, I will take you, O Zerubbabel, my servant, the son of Shealtiel, says the Lord, and will make you as a jewelled ring: for I have taken you to be mine, says the Lord of armies.|en
